county,office,district,party,candidate,votes,winner,write-in,notes
Yavapai,State House,1,REP,Lucy Mason,9632,,,
,State House,1,REP,Lucy Mason,11761,,,
Mohave,State House,1,REP,Caleb Soptelean,1377,,,
Yavapai,State House,1,REP,Caleb Soptelean,3953,,,
,State House,1,REP,Caleb Soptelean,5330,,,
Coconino,State House,2,DEM,Josh Allen,2175,,,
Gila,State House,2,DEM,Josh Allen,81,,,
Mohave,State House,2,DEM,Josh Allen,890,,,
Navajo,State House,2,DEM,Josh Allen,35,,,
Yavapai,State House,2,DEM,Josh Allen,433,,,
,State House,2,DEM,Josh Allen,3614,True,,
Coconino,State House,2,DEM,Matthew Capalby,735,,,
Gila,State House,2,DEM,Matthew Capalby,33,,,
Mohave,State House,2,DEM,Matthew Capalby,1294,,,
Navajo,State House,2,DEM,Matthew Capalby,15,,,
Yavapai,State House,2,DEM,Matthew Capalby,211,,,
,State House,2,DEM,Matthew Capalby,2288,,,
Coconino,State House,2,DEM,Bill Cherry,1948,,,
Gila,State House,2,DEM,Bill Cherry,133,,,
Mohave,State House,2,DEM,Bill Cherry,753,,,
Navajo,State House,2,DEM,Bill Cherry,43,,,
Yavapai,State House,2,DEM,Bill Cherry,422,,,
,State House,2,DEM,Bill Cherry,3299,,,
Coconino,State House,2,DEM,"James ""Jim"" Sedillo",3178,,,
Gila,State House,2,DEM,"James ""Jim"" Sedillo",43,,,
Mohave,State House,2,DEM,"James ""Jim"" Sedillo",540,,,
Navajo,State House,2,DEM,"James ""Jim"" Sedillo",48,,,
Yavapai,State House,2,DEM,"James ""Jim"" Sedillo",378,,,
,State House,2,DEM,"James ""Jim"" Sedillo",4187,True,,
Coconino,State House,2,REP,Tom O'Halleran,2959,,,
Gila,State House,2,REP,Tom O'Halleran,228,,,
Mohave,State House,2,REP,Tom O'Halleran,2698,,,
Navajo,State House,2,REP,Tom O'Halleran,20,,,
Yavapai,State House,2,REP,Tom O'Halleran,2101,,,
,State House,2,REP,Tom O'Halleran,8006,True,,
Coconino,State House,2,REP,Margaret Roush-Meier,3029,,,
Gila,State House,2,REP,Margaret Roush-Meier,217,,,
Mohave,State House,2,REP,Margaret Roush-Meier,2158,,,
Navajo,State House,2,REP,Margaret Roush-Meier,27,,,
Yavapai,State House,2,REP,Margaret Roush-Meier,1431,,,
,State House,2,REP,Margaret Roush-Meier,6862,True,,
Apache,State House,3,DEM,"Ken ""Ja Nez"" Hallock",1328,,,
Coconino,State House,3,DEM,"Ken ""Ja Nez"" Hallock",1209,,,
Mohave,State House,3,DEM,"Ken ""Ja Nez"" Hallock",175,,,
Navajo,State House,3,DEM,"Ken ""Ja Nez"" Hallock",741,,,
,State House,3,DEM,"Ken ""Ja Nez"" Hallock",3453,,,
Apache,State House,3,DEM,Sylvia M. Laughter,5314,,,
Coconino,State House,3,DEM,Sylvia M. Laughter,1771,,,
Mohave,State House,3,DEM,Sylvia M. Laughter,430,,,
Navajo,State House,3,DEM,Sylvia M. Laughter,2473,,,
,State House,3,DEM,Sylvia M. Laughter,9988,True,,
Apache,State House,3,DEM,Albert Tom,3149,,,
Coconino,State House,3,DEM,Albert Tom,1194,,,
Mohave,State House,3,DEM,Albert Tom,401,,,
Navajo,State House,3,DEM,Albert Tom,1250,,,
,State House,3,DEM,Albert Tom,5994,True,,
Apache,State House,3,REP,Caleb Roanhorse,71,,True,
Coconino,State House,3,REP,Caleb Roanhorse,0,,True,
Mohave,State House,3,REP,Caleb Roanhorse,2,,True,
Navajo,State House,3,REP,Caleb Roanhorse,5,,True,
,State House,3,REP,Caleb Roanhorse,78,,True,
Apache,State House,4,DEM,Claudia Maestas,1001,,,
Gila,State House,4,DEM,Claudia Maestas,2424,,,
Graham,State House,4,DEM,Claudia Maestas,474,,,
Greenlee,State House,4,DEM,Claudia Maestas,190,,,
Maricopa,State House,4,DEM,Claudia Maestas,0,,,
Navajo,State House,4,DEM,Claudia Maestas,2457,,,
Pinal,State House,4,DEM,Claudia Maestas,1381,,,
,State House,4,DEM,Claudia Maestas,7927,True,,
Apache,State House,4,DEM,M. Phil Martin,1160,,,
Gila,State House,4,DEM,M. Phil Martin,2574,,,
Graham,State House,4,DEM,M. Phil Martin,902,,,
Greenlee,State House,4,DEM,M. Phil Martin,244,,,
Maricopa,State House,4,DEM,M. Phil Martin,0,,,
Navajo,State House,4,DEM,M. Phil Martin,2107,,,
Pinal,State House,4,DEM,M. Phil Martin,1330,,,
,State House,4,DEM,M. Phil Martin,8317,True,,
Apache,State House,4,REP,Debra Brimhall,662,,,
Gila,State House,4,REP,Debra Brimhall,1649,,,
Graham,State House,4,REP,Debra Brimhall,466,,,
Greenlee,State House,4,REP,Debra Brimhall,47,,,
Maricopa,State House,4,REP,Debra Brimhall,0,,,
Navajo,State House,4,REP,Debra Brimhall,2792,,,
Pinal,State House,4,REP,Debra Brimhall,838,,,
,State House,4,REP,Debra Brimhall,6454,True,,
Apache,State House,4,REP,Jake Flake,634,,,
Gila,State House,4,REP,Jake Flake,1710,,,
Graham,State House,4,REP,Jake Flake,529,,,
Greenlee,State House,4,REP,Jake Flake,54,,,
Maricopa,State House,4,REP,Jake Flake,0,,,
Navajo,State House,4,REP,Jake Flake,3213,,,
Pinal,State House,4,REP,Jake Flake,849,,,
,State House,4,REP,Jake Flake,6989,True,,
La Paz,State House,5,DEM,Robert Cannell,601,,,
Mohave,State House,5,DEM,Robert Cannell,7,,,
Yavapai,State House,5,DEM,Robert Cannell,43,,,
Yuma,State House,5,DEM,Robert Cannell,5018,,,
,State House,5,DEM,Robert Cannell,5669,True,,
La Paz,State House,5,REP,"James R. ""Jim"" Carruthers",884,,,
Mohave,State House,5,REP,"James R. ""Jim"" Carruthers",10,,,
Yavapai,State House,5,REP,"James R. ""Jim"" Carruthers",76,,,
Yuma,State House,5,REP,"James R. ""Jim"" Carruthers",4858,,,
,State House,5,REP,"James R. ""Jim"" Carruthers",5828,True,,
La Paz,State House,5,REP,Larry K. Nelson,649,,,
Mohave,State House,5,REP,Larry K. Nelson,11,,,
Yavapai,State House,5,REP,Larry K. Nelson,78,,,
Yuma,State House,5,REP,Larry K. Nelson,4725,,,
,State House,5,REP,Larry K. Nelson,5463,True,,
Maricopa,State House,6,DEM,Richard Wenzel,4009,,,
,State House,6,DEM,Richard Wenzel,4009,True,,
Maricopa,State House,6,REP,Randy Clawson,2395,,,
,State House,6,REP,Randy Clawson,2395,,,
Maricopa,State House,6,REP,John Huppenthal,9194,,,
,State House,6,REP,John Huppenthal,9194,True,,
Maricopa,State House,6,REP,Bob Robson,5130,,,
,State House,6,REP,Bob Robson,5130,True,,
Maricopa,State House,6,REP,Glenna Twing,3332,,,
,State House,6,REP,Glenna Twing,3332,,,
Gila,State House,7,DEM,Ernest Bustamante,181,,,
Maricopa,State House,7,DEM,Ernest Bustamante,208,,,
Pinal,State House,7,DEM,Ernest Bustamante,2022,,,
,State House,7,DEM,Ernest Bustamante,2411,,,
Gila,State House,7,DEM,Cheryl Chase,117,,,
Maricopa,State House,7,DEM,Cheryl Chase,171,,,
Pinal,State House,7,DEM,Cheryl Chase,2401,,,
,State House,7,DEM,Cheryl Chase,2689,True,,
Gila,State House,7,DEM,Mark Clark,80,,,
Maricopa,State House,7,DEM,Mark Clark,89,,,
Pinal,State House,7,DEM,Mark Clark,2334,,,
,State House,7,DEM,Mark Clark,2503,True,,
Gila,State House,7,DEM,"William ""Bill"" Luck",11,,,
Maricopa,State House,7,DEM,"William ""Bill"" Luck",79,,,
Pinal,State House,7,DEM,"William ""Bill"" Luck",709,,,
,State House,7,DEM,"William ""Bill"" Luck",799,,,
Gila,State House,7,DEM,"Thomas ""Tommy "" Morales, Jr.",28,,,
Maricopa,State House,7,DEM,"Thomas ""Tommy "" Morales, Jr.",233,,,
Pinal,State House,7,DEM,"Thomas ""Tommy "" Morales, Jr.",934,,,
,State House,7,DEM,"Thomas ""Tommy "" Morales, Jr.",1195,,,
Gila,State House,7,DEM,Hugh Smith,5,,,
Maricopa,State House,7,DEM,Hugh Smith,98,,,
Pinal,State House,7,DEM,Hugh Smith,1529,,,
,State House,7,DEM,Hugh Smith,1632,,,
Gila,State House,7,DEM,Mary V. Thomas,5,,,
Maricopa,State House,7,DEM,Mary V. Thomas,236,,,
Pinal,State House,7,DEM,Mary V. Thomas,1708,,,
,State House,7,DEM,Mary V. Thomas,1949,,,
Gila,State House,7,DEM,Peter Villaverde,13,,,
Maricopa,State House,7,DEM,Peter Villaverde,85,,,
Pinal,State House,7,DEM,Peter Villaverde,1272,,,
,State House,7,DEM,Peter Villaverde,1370,,,
Gila,State House,7,LBT,Frank Aranda,0,,,
Maricopa,State House,7,LBT,Frank Aranda,12,,,
Pinal,State House,7,LBT,Frank Aranda,24,,,
,State House,7,LBT,Frank Aranda,36,True,,
Gila,State House,7,REP,"Morris ""Court"" Courtright",4,,,
Maricopa,State House,7,REP,"Morris ""Court"" Courtright",484,,,
Pinal,State House,7,REP,"Morris ""Court"" Courtright",2220,,,
,State House,7,REP,"Morris ""Court"" Courtright",2708,True,,
Gila,State House,7,REP,Juan A. Smith,3,,,
Maricopa,State House,7,REP,Juan A. Smith,366,,,
Pinal,State House,7,REP,Juan A. Smith,1831,,,
,State House,7,REP,Juan A. Smith,2200,True,,
Cochise,State House,8,DEM,Michael Ames,2572,,,
Graham,State House,8,DEM,Michael Ames,748,,,
Greenlee,State House,8,DEM,Michael Ames,316,,,
Santa Cruz,State House,8,DEM,Michael Ames,551,,,
,State House,8,DEM,Michael Ames,4187,,,
Cochise,State House,8,DEM,Bobby Lugo,2725,,,
Graham,State House,8,DEM,Bobby Lugo,1059,,,
Greenlee,State House,8,DEM,Bobby Lugo,573,,,
Santa Cruz,State House,8,DEM,Bobby Lugo,1553,,,
,State House,8,DEM,Bobby Lugo,5910,True,,
Cochise,State House,8,DEM,"Mark ""Mark"" Maiorana",2351,,,
Graham,State House,8,DEM,"Mark ""Mark"" Maiorana",1095,,,
Greenlee,State House,8,DEM,"Mark ""Mark"" Maiorana",684,,,
Santa Cruz,State House,8,DEM,"Mark ""Mark"" Maiorana",967,,,
,State House,8,DEM,"Mark ""Mark"" Maiorana",5097,True,,
Cochise,State House,8,DEM,Ruth Wilson,1878,,,
Graham,State House,8,DEM,Ruth Wilson,1059,,,
Greenlee,State House,8,DEM,Ruth Wilson,417,,,
Santa Cruz,State House,8,DEM,Ruth Wilson,903,,,
,State House,8,DEM,Ruth Wilson,4257,,,
Cochise,State House,8,REP,Ben Anderson,2705,,,
Graham,State House,8,REP,Ben Anderson,1089,,,
Greenlee,State House,8,REP,Ben Anderson,197,,,
Santa Cruz,State House,8,REP,Ben Anderson,297,,,
,State House,8,REP,Ben Anderson,4288,True,,
Cochise,State House,8,REP,Howard Mendelsohn,1944,,,
Graham,State House,8,REP,Howard Mendelsohn,672,,,
Greenlee,State House,8,REP,Howard Mendelsohn,144,,,
Santa Cruz,State House,8,REP,Howard Mendelsohn,242,,,
,State House,8,REP,Howard Mendelsohn,3002,True,,
Cochise,State House,9,DEM,Dave Bradley,1642,,,
Pima,State House,9,DEM,Dave Bradley,4659,,,
Santa Cruz,State House,9,DEM,Dave Bradley,185,,,
,State House,9,DEM,Dave Bradley,6486,True,,
Cochise,State House,9,REP,Kerry Clawson,1041,,,
Pima,State House,9,REP,Kerry Clawson,1296,,,
Santa Cruz,State House,9,REP,Kerry Clawson,69,,,
,State House,9,REP,Kerry Clawson,2406,,,
Cochise,State House,9,REP,Randy Graf,1524,,,
Pima,State House,9,REP,Randy Graf,3116,,,
Santa Cruz,State House,9,REP,Randy Graf,125,,,
,State House,9,REP,Randy Graf,4765,True,,
Cochise,State House,9,REP,Mike Jenkins,1382,,,
Pima,State House,9,REP,Mike Jenkins,2567,,,
Santa Cruz,State House,9,REP,Mike Jenkins,122,,,
,State House,9,REP,Mike Jenkins,4071,,,
Cochise,State House,9,REP,Marian McClure,1856,,,
Pima,State House,9,REP,Marian McClure,3375,,,
Santa Cruz,State House,9,REP,Marian McClure,126,,,
,State House,9,REP,Marian McClure,5357,True,,
Cochise,State House,9,REP,Parralee Schneider,1192,,,
Pima,State House,9,REP,Parralee Schneider,2520,,,
Santa Cruz,State House,9,REP,Parralee Schneider,104,,,
,State House,9,REP,Parralee Schneider,3816,,,
Cochise,State House,9,GRN,William Crosby,6,,,
Pima,State House,9,GRN,William Crosby,28,,,
Santa Cruz,State House,9,GRN,William Crosby,0,,,
,State House,9,GRN,William Crosby,34,True,,
Pima,State House,10,DEM,Emmett J. Alvarez,480,,,
,State House,10,DEM,Emmett J. Alvarez,480,,,
Pima,State House,10,DEM,Ralph Ellinwood,1008,,,
,State House,10,DEM,Ralph Ellinwood,1008,,,
Pima,State House,10,DEM,Betty J. Liggins,1295,,,
,State House,10,DEM,Betty J. Liggins,1295,,,
Pima,State House,10,DEM,Linda Lopez,2573,,,
,State House,10,DEM,Linda Lopez,2573,True,,
Pima,State House,10,DEM,Jesse Lugo,2058,,,
,State House,10,DEM,Jesse Lugo,2058,,,
Pima,State House,10,DEM,Victor Soltero,3539,,,
,State House,10,DEM,Victor Soltero,3539,True,,
Pima,State House,10,REP,Judith D. Bennett,1312,,,Withdrew
,State House,10,REP,Judith D. Bennett,1312,True,,Withdrew
Pima,State House,10,GRN,Jack Strasburg,34,,,
,State House,10,GRN,Jack Strasburg,34,True,,
Maricopa,State House,11,DEM,Olivia Cajero Bedford,5,,,
Pima,State House,11,DEM,Olivia Cajero Bedford,2989,,,
Pinal,State House,11,DEM,Olivia Cajero Bedford,2,,,
Santa Cruz,State House,11,DEM,Olivia Cajero Bedford,607,,,
,State House,11,DEM,Olivia Cajero Bedford,3603,,,
Maricopa,State House,11,DEM,Carmine Cardamone,7,,,
Pima,State House,11,DEM,Carmine Cardamone,3317,,,
Pinal,State House,11,DEM,Carmine Cardamone,7,,,
Santa Cruz,State House,11,DEM,Carmine Cardamone,415,,,
,State House,11,DEM,Carmine Cardamone,3746,True,,
Maricopa,State House,11,DEM,Louis L. Johnson,0,,,
Pima,State House,11,DEM,Louis L. Johnson,1223,,,
Pinal,State House,11,DEM,Louis L. Johnson,0,,,
Santa Cruz,State House,11,DEM,Louis L. Johnson,219,,,
,State House,11,DEM,Louis L. Johnson,1442,,,
Maricopa,State House,11,DEM,Debora Norris,19,,,
Pima,State House,11,DEM,Debora Norris,3858,,,
Pinal,State House,11,DEM,Debora Norris,33,,,
Santa Cruz,State House,11,DEM,Debora Norris,379,,,
,State House,11,DEM,Debora Norris,4289,True,,
Maricopa,State House,11,DEM,Val Romero,5,,,
Pima,State House,11,DEM,Val Romero,1678,,,
Pinal,State House,11,DEM,Val Romero,1,,,
Santa Cruz,State House,11,DEM,Val Romero,395,,,
,State House,11,DEM,Val Romero,2079,,,
Maricopa,State House,11,GRN,William Moeller,0,,,
Pima,State House,11,GRN,William Moeller,72,,,
Pinal,State House,11,GRN,William Moeller,0,,,
Santa Cruz,State House,11,GRN,William Moeller,2,,,
,State House,11,GRN,William Moeller,74,True,,
Pima,State House,12,DEM,Craig W. Molloy,5301,,,
Pinal,State House,12,DEM,Craig W. Molloy,175,,,
,State House,12,DEM,Craig W. Molloy,5476,True,,
Pima,State House,12,DEM,Mort Nelson,3539,,,
Pinal,State House,12,DEM,Mort Nelson,131,,,
,State House,12,DEM,Mort Nelson,3670,True,,
Pima,State House,12,REP,Pete Hershberger,7193,,,
Pinal,State House,12,REP,Pete Hershberger,99,,,
,State House,12,REP,Pete Hershberger,7292,True,,
Pima,State House,12,REP,Steve Huffman,6512,,,
Pinal,State House,12,REP,Steve Huffman,104,,,
,State House,12,REP,Steve Huffman,6616,True,,
Pima,State House,12,REP,Billie Jane Madden,3177,,,
Pinal,State House,12,REP,Billie Jane Madden,91,,,
,State House,12,REP,Billie Jane Madden,3268,,,
Pima,State House,13,DEM,Colette Barajas,1634,,,Withdrew
,State House,13,DEM,Colette Barajas,1634,,,Withdrew
Pima,State House,13,DEM,Ted Downing,4478,,,
,State House,13,DEM,Ted Downing,4478,True,,
Pima,State House,13,DEM,Gabrielle Giffords,4923,,,
,State House,13,DEM,Gabrielle Giffords,4923,True,,
Pima,State House,13,DEM,Howard Shore,2992,,,
,State House,13,DEM,Howard Shore,2992,,,
Pima,State House,13,REP,Jonathan Paton,5778,,,
,State House,13,REP,Jonathan Paton,5778,True,,
Pima,State House,13,REP,Carol Somers,5897,,,
,State House,13,REP,Carol Somers,5897,True,,
Pima,State House,14,DEM,Demitri Downing,3655,,,
,State House,14,DEM,Demitri Downing,3655,True,,
Pima,State House,14,DEM,Marion L. Pickens,5013,,,
,State House,14,DEM,Marion L. Pickens,5013,True,,
Pima,State House,14,REP,Edward M. Poelstra,3423,,,
,State House,14,REP,Edward M. Poelstra,3423,True,,
Pima,State House,14,GRN,"Mary ""Katie"" Bolger",80,,,
,State House,14,GRN,"Mary ""Katie"" Bolger",80,True,,
Maricopa,State House,15,DEM,Bunny Goldfarb,3617,,,
Pinal,State House,15,DEM,Bunny Goldfarb,185,,,
,State House,15,DEM,Bunny Goldfarb,3802,True,,
Maricopa,State House,15,REP,"William ""Bill"" Arnold",4232,,,
Pinal,State House,15,REP,"William ""Bill"" Arnold",46,,,
,State House,15,REP,"William ""Bill"" Arnold",4278,,,
Maricopa,State House,15,REP,Robert Blendu,5076,,,
Pinal,State House,15,REP,Robert Blendu,54,,,
,State House,15,REP,Robert Blendu,5130,True,,
Maricopa,State House,15,REP,Michael Denea,4468,,,
Pinal,State House,15,REP,Michael Denea,23,,,
,State House,15,REP,Michael Denea,4491,,,
Maricopa,State House,15,REP,Mike Gleason,6721,,,
Pinal,State House,15,REP,Mike Gleason,56,,,
,State House,15,REP,Mike Gleason,6777,True,,
Maricopa,State House,15,REP,Richard Hopkins,21,,True,
Pinal,State House,15,REP,Richard Hopkins,0,,True,
,State House,15,REP,Richard Hopkins,21,,True,
Maricopa,State House,15,REP,Michael Johnson,4586,,,
Pinal,State House,15,REP,Michael Johnson,60,,,
,State House,15,REP,Michael Johnson,4646,,,
Maricopa,State House,16,REP,Linda Gray,3718,,,
,State House,16,REP,Linda Gray,3718,True,,
Maricopa,State House,16,REP,James Weiers,3438,,,
,State House,16,REP,James Weiers,3438,True,,
Maricopa,State House,17,DEM,Ruben Nicholas Madrid,2065,,,
,State House,17,DEM,Ruben Nicholas Madrid,2065,True,,
Maricopa,State House,17,DEM,Ken Thomas,2707,,,
,State House,17,DEM,Ken Thomas,2707,True,,
Maricopa,State House,17,REP,Phil Hanson,4665,,,
,State House,17,REP,Phil Hanson,4665,True,,
Maricopa,State House,17,REP,"Gertrude L. ""Gertie"" Hickman",4167,,,
,State House,17,REP,"Gertrude L. ""Gertie"" Hickman",4167,,,
Maricopa,State House,17,REP,Jean McGrath,4455,,,
,State House,17,REP,Jean McGrath,4455,,,
Maricopa,State House,17,REP,John Nelson,4746,,,
,State House,17,REP,John Nelson,4746,True,,
Maricopa,State House,18,DEM,Victoria Wold,2610,,,
,State House,18,DEM,Victoria Wold,2610,True,,
Maricopa,State House,18,REP,"Melbalyn ""Mel"" Chatwin",179,,,
,State House,18,REP,"Melbalyn ""Mel"" Chatwin",179,,,
Maricopa,State House,18,REP,Frank J. Conti,1731,,,
,State House,18,REP,Frank J. Conti,1731,,,
Maricopa,State House,18,REP,Ron Gawlitta,2041,,,
,State House,18,REP,Ron Gawlitta,2041,,,
Maricopa,State House,18,REP,Deb Gullett,3906,,,
,State House,18,REP,Deb Gullett,3906,True,,
Maricopa,State House,18,REP,Wendy Marshall Hancock,2609,,,
,State House,18,REP,Wendy Marshall Hancock,2609,,,
Maricopa,State House,18,REP,Tony Helm,465,,,
,State House,18,REP,Tony Helm,465,,,
Maricopa,State House,18,REP,James Kraft,2903,,,
,State House,18,REP,James Kraft,2903,True,,
Maricopa,State House,18,REP,Joe Mikitish,2543,,,
,State House,18,REP,Joe Mikitish,2543,,,
Maricopa,State House,18,REP,Carol Turoff,1699,,,
,State House,18,REP,Carol Turoff,1699,,,
Maricopa,State House,19,REP,Ted Carpenter,6623,,,
,State House,19,REP,Ted Carpenter,6623,True,,
Maricopa,State House,19,REP,Ephram Cordova,4536,,,
,State House,19,REP,Ephram Cordova,4536,,,
Maricopa,State House,19,REP,Arlene Duston,3375,,,
,State House,19,REP,Arlene Duston,3375,,,
Maricopa,State House,19,REP,Roberta Voss,7009,,,
,State House,19,REP,Roberta Voss,7009,True,,
Maricopa,State House,20,DEM,Bill Brotherton,1408,,,
,State House,20,DEM,Bill Brotherton,1408,True,,
Maricopa,State House,20,DEM,Kathi Foster,1607,,,
,State House,20,DEM,Kathi Foster,1607,True,,
Maricopa,State House,20,REP,Bob Haran,1865,,,
,State House,20,REP,Bob Haran,1865,True,,
Maricopa,State House,21,REP,Dean Cooley,7980,,,
Pinal,State House,21,REP,Dean Cooley,89,,,
,State House,21,REP,Dean Cooley,8069,True,,
Maricopa,State House,21,REP,Marilyn Jarrett,7884,,,
Pinal,State House,21,REP,Marilyn Jarrett,89,,,
,State House,21,REP,Marilyn Jarrett,7973,True,,
Maricopa,State House,21,REP,Linda A. Somo,5086,,,
Pinal,State House,21,REP,Linda A. Somo,60,,,
,State House,21,REP,Linda A. Somo,5146,,,
Maricopa,State House,22,DEM,John A. Loredo,1126,,,
,State House,22,DEM,John A. Loredo,1126,True,,
Maricopa,State House,22,DEM,Richard Miranda,1824,,,
,State House,22,DEM,Richard Miranda,1824,True,,
Maricopa,State House,22,REP,John Atkins,907,,,
,State House,22,REP,John Atkins,907,True,,
Maricopa,State House,23,DEM,Carlos Avelar,1715,,,
,State House,23,DEM,Carlos Avelar,1715,True,,
Maricopa,State House,23,DEM,Leah Landrum,2116,,,
,State House,23,DEM,Leah Landrum,2116,True,,
Maricopa,State House,23,DEM,Augusta Nelson-Knight,1225,,,
,State House,23,DEM,Augusta Nelson-Knight,1225,,,
Maricopa,State House,24,DEM,Laurie Larson,2428,,,
,State House,24,DEM,Laurie Larson,2428,True,,
Maricopa,State House,24,LBT,Tim McDermott,64,,,
,State House,24,LBT,Tim McDermott,64,True,,
Maricopa,State House,24,REP,Joseph A. Hudock,2516,,,
,State House,24,REP,Joseph A. Hudock,2516,,,
Maricopa,State House,24,REP,Barbara Leff,6744,,,
,State House,24,REP,Barbara Leff,6744,True,,
Maricopa,State House,24,REP,Pam Miller,3740,,,
,State House,24,REP,Pam Miller,3740,,,
Maricopa,State House,24,REP,Stephen Tully,4003,,,
,State House,24,REP,Stephen Tully,4003,True,,
Maricopa,State House,25,DEM,Ken Cheuvront,3183,,,
,State House,25,DEM,Ken Cheuvront,3183,True,,
Maricopa,State House,25,DEM,Christine Weason,2995,,,
,State House,25,DEM,Christine Weason,2995,True,,
Maricopa,State House,25,LBT,Mike Renzulli,58,,,Withdrew
,State House,25,LBT,Mike Renzulli,58,True,,Withdrew
Maricopa,State House,25,REP,Mary Koestner,137,,True,
,State House,25,REP,Mary Koestner,137,,True,
Maricopa,State House,25,REP,Milton Wheat,4246,,,
,State House,25,REP,Milton Wheat,4246,True,,
Maricopa,State House,25,GRN,John Scudder,13,,,
,State House,25,GRN,John Scudder,13,True,,
Maricopa,State House,26,DEM,Joan M. Fitz-Randolph,3812,,,
,State House,26,DEM,Joan M. Fitz-Randolph,3812,True,,
Maricopa,State House,26,REP,Jeff Hatch-Miller,7772,,,
,State House,26,REP,Jeff Hatch-Miller,7772,True,,
Maricopa,State House,26,REP,Steve May,7400,,,
,State House,26,REP,Steve May,7400,True,,
Maricopa,State House,26,GRN,Eli Manders,19,,,
,State House,26,GRN,Eli Manders,19,True,,
Maricopa,State House,27,DEM,Meg Burton Cahill,2759,,,
,State House,27,DEM,Meg Burton Cahill,2759,True,,
Maricopa,State House,27,REP,Mike Gardner,7077,,,
,State House,27,REP,Mike Gardner,7077,True,,
Maricopa,State House,27,REP,Laura Knaperek,6878,,,
,State House,27,REP,Laura Knaperek,6878,True,,
Maricopa,State House,28,DEM,Ginny Chin,4531,,,
Yavapai,State House,28,DEM,Ginny Chin,39,,,
,State House,28,DEM,Ginny Chin,4570,True,,
Maricopa,State House,28,REP,Carolyn S. Allen,11180,,,
Yavapai,State House,28,REP,Carolyn S. Allen,108,,,
,State House,28,REP,Carolyn S. Allen,11288,True,,
Maricopa,State House,28,REP,John Allen,6466,,,
Yavapai,State House,28,REP,John Allen,52,,,
,State House,28,REP,John Allen,6518,,,
Maricopa,State House,28,REP,Wes Marsh,10568,,,
Yavapai,State House,28,REP,Wes Marsh,118,,,
,State House,28,REP,Wes Marsh,10686,True,,
Maricopa,State House,28,REP,Astria Wong Savarese,4091,,,
Yavapai,State House,28,REP,Astria Wong Savarese,40,,,
,State House,28,REP,Astria Wong Savarese,4131,,,
Maricopa,State House,29,REP,Mark Anderson,5425,,,
,State House,29,REP,Mark Anderson,5425,True,,
Maricopa,State House,29,REP,Carma Lee Ellingson,2915,,,
,State House,29,REP,Carma Lee Ellingson,2915,,,
Maricopa,State House,29,REP,Russell Pearce,4898,,,
,State House,29,REP,Russell Pearce,4898,True,,
Maricopa,State House,30,DEM,Eileen Fellner,3014,,,
,State House,30,DEM,Eileen Fellner,3014,True,,
Maricopa,State House,30,DEM,Linda K. Tongé,2184,,,
,State House,30,DEM,Linda K. Tongé,2184,True,,
Maricopa,State House,30,REP,Eddie Farnsworth,9773,,,
,State House,30,REP,Eddie Farnsworth,9773,True,,
Maricopa,State House,30,REP,Karen S. Johnson,8973,,,
,State House,30,REP,Karen S. Johnson,8973,True,,
Maricopa,State House,30,REP,Myrna Sheppard,7317,,,
,State House,30,REP,Myrna Sheppard,7317,,,
Apache,Corporation Commissioner,,DEM,Herschella Horton,3644,,,
Cochise,Corporation Commissioner,,DEM,Herschella Horton,2704,,,
Coconino,Corporation Commissioner,,DEM,Herschella Horton,2184,,,
Gila,Corporation Commissioner,,DEM,Herschella Horton,1531,,,
Graham,Corporation Commissioner,,DEM,Herschella Horton,1158,,,
Greenlee,Corporation Commissioner,,DEM,Herschella Horton,384,,,
La Paz,Corporation Commissioner,,DEM,Herschella Horton,268,,,
Maricopa,Corporation Commissioner,,DEM,Herschella Horton,17957,,,
Mohave,Corporation Commissioner,,DEM,Herschella Horton,1185,,,
Navajo,Corporation Commissioner,,DEM,Herschella Horton,2408,,,
Pima,Corporation Commissioner,,DEM,Herschella Horton,21539,,,
Pinal,Corporation Commissioner,,DEM,Herschella Horton,3389,,,
Santa Cruz,Corporation Commissioner,,DEM,Herschella Horton,1214,,,
Yavapai,Corporation Commissioner,,DEM,Herschella Horton,1856,,,
Yuma,Corporation Commissioner,,DEM,Herschella Horton,1696,,,
,Corporation Commissioner,,DEM,Herschella Horton,63117,,,
Apache,Corporation Commissioner,,DEM,Barbara Lubin,5352,,,
Cochise,Corporation Commissioner,,DEM,Barbara Lubin,4455,,,
Coconino,Corporation Commissioner,,DEM,Barbara Lubin,4554,,,
Gila,Corporation Commissioner,,DEM,Barbara Lubin,2810,,,
Graham,Corporation Commissioner,,DEM,Barbara Lubin,2429,,,
Greenlee,Corporation Commissioner,,DEM,Barbara Lubin,1110,,,
La Paz,Corporation Commissioner,,DEM,Barbara Lubin,556,,,
Maricopa,Corporation Commissioner,,DEM,Barbara Lubin,37031,,,
Mohave,Corporation Commissioner,,DEM,Barbara Lubin,3526,,,
Navajo,Corporation Commissioner,,DEM,Barbara Lubin,4503,,,
Pima,Corporation Commissioner,,DEM,Barbara Lubin,17990,,,
Pinal,Corporation Commissioner,,DEM,Barbara Lubin,5893,,,
Santa Cruz,Corporation Commissioner,,DEM,Barbara Lubin,2289,,,
Yavapai,Corporation Commissioner,,DEM,Barbara Lubin,3831,,,
Yuma,Corporation Commissioner,,DEM,Barbara Lubin,3302,,,
