precinct_id,precinct_name,race_id,race,candidate_id,candidate,count
501,001 EAGLE,2590,"RETAIN VASQUEZ, GARYE L., JUDGE, COURT OF APPEALS DIV 2",2020,NO,2,
501,001 EAGLE,2620,PROP. 122,999999,Number of Precincts for Race,1,
501,001 EAGLE,2620,PROP. 122,999998,Number of Precincts Reporting,1,
501,001 EAGLE,2620,PROP. 122,999997,Registered Voters,17,
501,001 EAGLE,2620,PROP. 122,999996,Times Counted,13,
501,001 EAGLE,2620,PROP. 122,2010,YES,8,
501,001 EAGLE,2620,PROP. 122,2020,NO,2,
501,001 EAGLE,2650,PROP. 303,999999,Number of Precincts for Race,1,
501,001 EAGLE,2650,PROP. 303,999998,Number of Precincts Reporting,1,
501,001 EAGLE,2650,PROP. 303,999997,Registered Voters,17,
501,001 EAGLE,2650,PROP. 303,999996,Times Counted,13,
501,001 EAGLE,2650,PROP. 303,2010,YES,11,
501,001 EAGLE,2650,PROP. 303,2020,NO,0,
501,001 EAGLE,2680,PROP. 304,999999,Number of Precincts for Race,1,
501,001 EAGLE,2680,PROP. 304,999998,Number of Precincts Reporting,1,
501,001 EAGLE,2680,PROP. 304,999997,Registered Voters,17,
501,001 EAGLE,2680,PROP. 304,999996,Times Counted,13,
501,001 EAGLE,2680,PROP. 304,2010,YES,7,
501,001 EAGLE,2680,PROP. 304,2020,NO,4,
502,002 BLUE,999999,Race Statistics,999999,Number of Precincts,1,
502,002 BLUE,999999,Race Statistics,999998,Number of Precincts Reporting,1,
502,002 BLUE,100,U.S. REP. IN CONGRESS - DIST. 1,999999,Number of Precincts for Race,1,
502,002 BLUE,100,U.S. REP. IN CONGRESS - DIST. 1,999998,Number of Precincts Reporting,1,
502,002 BLUE,100,U.S. REP. IN CONGRESS - DIST. 1,999997,Registered Voters,38,
502,002 BLUE,100,U.S. REP. IN CONGRESS - DIST. 1,999996,Times Counted,33,
502,002 BLUE,100,U.S. REP. IN CONGRESS - DIST. 1,30,"TOBIN, ANDY",27,
502,002 BLUE,100,U.S. REP. IN CONGRESS - DIST. 1,40,"KIRKPATRICK, ANN",6,
502,002 BLUE,370,Governor,999999,Number of Precincts for Race,1,
502,002 BLUE,370,Governor,999998,Number of Precincts Reporting,1,
502,002 BLUE,370,Governor,999997,Registered Voters,38,
502,002 BLUE,370,Governor,999996,Times Counted,33,
502,002 BLUE,370,Governor,20,"DUCEY, DOUG",30,
502,002 BLUE,370,Governor,70,"DUVAL, FRED",3,
502,002 BLUE,370,Governor,80,"HESS, BARRY J.",0,
502,002 BLUE,370,Governor,90,"MEALER, JOHN LEWIS",0,
502,002 BLUE,1360,STATE SENATOR - DIST. 14,999999,Number of Precincts for Race,1,
502,002 BLUE,1360,STATE SENATOR - DIST. 14,999998,Number of Precincts Reporting,1,
502,002 BLUE,1360,STATE SENATOR - DIST. 14,999997,Registered Voters,38,
502,002 BLUE,1360,STATE SENATOR - DIST. 14,999996,Times Counted,33,
502,002 BLUE,1360,STATE SENATOR - DIST. 14,10,"GRIFFIN, GAIL",31,
502,002 BLUE,1390,STATE REP. - DIST. 14 (ELECT 2),999999,Number of Precincts for Race,1,
502,002 BLUE,1390,STATE REP. - DIST. 14 (ELECT 2),999998,Number of Precincts Reporting,1,
502,002 BLUE,1390,STATE REP. - DIST. 14 (ELECT 2),999997,Registered Voters,38,
502,002 BLUE,1390,STATE REP. - DIST. 14 (ELECT 2),999996,Times Counted,33,
502,002 BLUE,1390,STATE REP. - DIST. 14 (ELECT 2),10,"GOWAN, DAVID",23,
502,002 BLUE,1390,STATE REP. - DIST. 14 (ELECT 2),20,"STEVENS, DAVID",25,
502,002 BLUE,1390,STATE REP. - DIST. 14 (ELECT 2),40,"BURTON, JAMES C.",4,
502,002 BLUE,1391,Secretary of State,999999,Number of Precincts for Race,1,
502,002 BLUE,1391,Secretary of State,999998,Number of Precincts Reporting,1,
502,002 BLUE,1391,Secretary of State,999997,Registered Voters,38,
502,002 BLUE,1391,Secretary of State,999996,Times Counted,33,
502,002 BLUE,1391,Secretary of State,30,"REAGAN, MICHELE",26,
502,002 BLUE,1391,Secretary of State,40,"GODDARD, TERRY",7,
502,002 BLUE,1392,Attorney General,999999,Number of Precincts for Race,1,
502,002 BLUE,1392,Attorney General,999998,Number of Precincts Reporting,1,
502,002 BLUE,1392,Attorney General,999997,Registered Voters,38,
502,002 BLUE,1392,Attorney General,999996,Times Counted,33,
502,002 BLUE,1392,Attorney General,10,"BRNOVICH, MARK",27,
502,002 BLUE,1392,Attorney General,30,"ROTELLINI, FELECIA",6,
502,002 BLUE,1393,State Treasurer,999999,Number of Precincts for Race,1,
502,002 BLUE,1393,State Treasurer,999998,Number of Precincts Reporting,1,
502,002 BLUE,1393,State Treasurer,999997,Registered Voters,38,
502,002 BLUE,1393,State Treasurer,999996,Times Counted,33,
502,002 BLUE,1393,State Treasurer,10,"DEWIT, JEFF",30,
502,002 BLUE,1394,Superintendent of Public Instruction,999999,Number of Precincts for Race,1,
502,002 BLUE,1394,Superintendent of Public Instruction,999998,Number of Precincts Reporting,1,
502,002 BLUE,1394,Superintendent of Public Instruction,999997,Registered Voters,38,
502,002 BLUE,1394,Superintendent of Public Instruction,999996,Times Counted,33,
502,002 BLUE,1394,Superintendent of Public Instruction,10,"DOUGLAS, DIANE M.",23,
502,002 BLUE,1394,Superintendent of Public Instruction,30,"GARCIA, DAVID",10,
502,002 BLUE,1395,State Mine Inspector,999999,Number of Precincts for Race,1,
502,002 BLUE,1395,State Mine Inspector,999998,Number of Precincts Reporting,1,
502,002 BLUE,1395,State Mine Inspector,999997,Registered Voters,38,
502,002 BLUE,1395,State Mine Inspector,999996,Times Counted,33,
502,002 BLUE,1395,State Mine Inspector,10,"HART, JOE",30,
502,002 BLUE,1396,Corporation Commissioner,999999,Number of Precincts for Race,1,
502,002 BLUE,1396,Corporation Commissioner,999998,Number of Precincts Reporting,1,
502,002 BLUE,1396,Corporation Commissioner,999997,Registered Voters,38,
502,002 BLUE,1396,Corporation Commissioner,999996,Times Counted,33,
502,002 BLUE,1396,Corporation Commissioner,10,"FORESE, TOM",23,
502,002 BLUE,1396,Corporation Commissioner,20,"LITTLE, DOUG",27,
502,002 BLUE,1396,Corporation Commissioner,50,"HOLWAY, JIM",6,
502,002 BLUE,1396,Corporation Commissioner,60,"KENNEDY, SANDRA",3,
502,002 BLUE,1670,CLERK OF THE SUPERIOR COURT,999999,Number of Precincts for Race,1,
502,002 BLUE,1670,CLERK OF THE SUPERIOR COURT,999998,Number of Precincts Reporting,1,
502,002 BLUE,1670,CLERK OF THE SUPERIOR COURT,999997,Registered Voters,38,
502,002 BLUE,1670,CLERK OF THE SUPERIOR COURT,999996,Times Counted,33,
502,002 BLUE,1670,CLERK OF THE SUPERIOR COURT,10,"POLLOCK, PAMELA",20,
502,002 BLUE,1675,DIST. 1 JUSTICE OF THE PEACE,999999,Number of Precincts for Race,1,
502,002 BLUE,1675,DIST. 1 JUSTICE OF THE PEACE,999998,Number of Precincts Reporting,1,
502,002 BLUE,1675,DIST. 1 JUSTICE OF THE PEACE,999997,Registered Voters,38,
502,002 BLUE,1675,DIST. 1 JUSTICE OF THE PEACE,999996,Times Counted,33,
502,002 BLUE,1675,DIST. 1 JUSTICE OF THE PEACE,10,"NABOR, GRACE",22,
502,002 BLUE,1680,DIST. 1 CONSTABLE,999999,Number of Precincts for Race,1,
502,002 BLUE,1680,DIST. 1 CONSTABLE,999998,Number of Precincts Reporting,1,
502,002 BLUE,1680,DIST. 1 CONSTABLE,999997,Registered Voters,38,
502,002 BLUE,1680,DIST. 1 CONSTABLE,999996,Times Counted,33,
502,002 BLUE,1680,DIST. 1 CONSTABLE,10,"CASTANEDA, NICK",20,
502,002 BLUE,1695,JUDGE OF THE SUPERIOR COURT,999999,Number of Precincts for Race,1,
502,002 BLUE,1695,JUDGE OF THE SUPERIOR COURT,999998,Number of Precincts Reporting,1,
502,002 BLUE,1695,JUDGE OF THE SUPERIOR COURT,999997,Registered Voters,38,
502,002 BLUE,1695,JUDGE OF THE SUPERIOR COURT,999996,Times Counted,33,
502,002 BLUE,1695,JUDGE OF THE SUPERIOR COURT,10,"STAUFFER, MONICA",27,
502,002 BLUE,1700,BLUE ELEMENTARY SCHOOL DIST. 22 (ELECT 1),999999,Number of Precincts for Race,1,
502,002 BLUE,1700,BLUE ELEMENTARY SCHOOL DIST. 22 (ELECT 1),999998,Number of Precincts Reporting,1,
502,002 BLUE,1700,BLUE ELEMENTARY SCHOOL DIST. 22 (ELECT 1),999997,Registered Voters,38,
502,002 BLUE,1700,BLUE ELEMENTARY SCHOOL DIST. 22 (ELECT 1),999996,Times Counted,33,
502,002 BLUE,1700,BLUE ELEMENTARY SCHOOL DIST. 22 (ELECT 1),10,"BUNNELL, MONA L.",11,
502,002 BLUE,1700,BLUE ELEMENTARY SCHOOL DIST. 22 (ELECT 1),20,"KERGER, ELEANOR",21,
502,002 BLUE,2380,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",999999,Number of Precincts for Race,1,
502,002 BLUE,2380,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",999998,Number of Precincts Reporting,1,
502,002 BLUE,2380,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",999997,Registered Voters,38,
502,002 BLUE,2380,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",999996,Times Counted,33,
502,002 BLUE,2380,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",2010,YES,18,
502,002 BLUE,2380,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",2020,NO,3,
502,002 BLUE,2410,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",999999,Number of Precincts for Race,1,
502,002 BLUE,2410,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",999998,Number of Precincts Reporting,1,
502,002 BLUE,2410,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",999997,Registered Voters,38,
502,002 BLUE,2410,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",999996,Times Counted,33,
502,002 BLUE,2410,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",2010,YES,19,
502,002 BLUE,2410,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",2020,NO,2,
502,002 BLUE,2590,"RETAIN VASQUEZ, GARYE L., JUDGE, COURT OF APPEALS DIV 2",999999,Number of Precincts for Race,1,
502,002 BLUE,2590,"RETAIN VASQUEZ, GARYE L., JUDGE, COURT OF APPEALS DIV 2",999998,Number of Precincts Reporting,1,
502,002 BLUE,2590,"RETAIN VASQUEZ, GARYE L., JUDGE, COURT OF APPEALS DIV 2",999997,Registered Voters,38,
502,002 BLUE,2590,"RETAIN VASQUEZ, GARYE L., JUDGE, COURT OF APPEALS DIV 2",999996,Times Counted,33,
502,002 BLUE,2590,"RETAIN VASQUEZ, GARYE L., JUDGE, COURT OF APPEALS DIV 2",2010,YES,17,
502,002 BLUE,2590,"RETAIN VASQUEZ, GARYE L., JUDGE, COURT OF APPEALS DIV 2",2020,NO,4,
502,002 BLUE,2620,PROP. 122,999999,Number of Precincts for Race,1,
502,002 BLUE,2620,PROP. 122,999998,Number of Precincts Reporting,1,
502,002 BLUE,2620,PROP. 122,999997,Registered Voters,38,
502,002 BLUE,2620,PROP. 122,999996,Times Counted,33,
502,002 BLUE,2620,PROP. 122,2010,YES,22,
502,002 BLUE,2620,PROP. 122,2020,NO,2,
502,002 BLUE,2650,PROP. 303,999999,Number of Precincts for Race,1,
502,002 BLUE,2650,PROP. 303,999998,Number of Precincts Reporting,1,
502,002 BLUE,2650,PROP. 303,999997,Registered Voters,38,
502,002 BLUE,2650,PROP. 303,999996,Times Counted,33,
502,002 BLUE,2650,PROP. 303,2010,YES,21,
502,002 BLUE,2650,PROP. 303,2020,NO,3,
502,002 BLUE,2680,PROP. 304,999999,Number of Precincts for Race,1,
502,002 BLUE,2680,PROP. 304,999998,Number of Precincts Reporting,1,
502,002 BLUE,2680,PROP. 304,999997,Registered Voters,38,
502,002 BLUE,2680,PROP. 304,999996,Times Counted,33,
502,002 BLUE,2680,PROP. 304,2010,YES,6,
502,002 BLUE,2680,PROP. 304,2020,NO,18,
503,003 CLIFTON 1,999999,Race Statistics,999999,Number of Precincts,1,
503,003 CLIFTON 1,999999,Race Statistics,999998,Number of Precincts Reporting,1,
503,003 CLIFTON 1,100,U.S. REP. IN CONGRESS - DIST. 1,999999,Number of Precincts for Race,1,
503,003 CLIFTON 1,100,U.S. REP. IN CONGRESS - DIST. 1,999998,Number of Precincts Reporting,1,
503,003 CLIFTON 1,100,U.S. REP. IN CONGRESS - DIST. 1,999997,Registered Voters,883,
503,003 CLIFTON 1,100,U.S. REP. IN CONGRESS - DIST. 1,999996,Times Counted,393,
503,003 CLIFTON 1,100,U.S. REP. IN CONGRESS - DIST. 1,30,"TOBIN, ANDY",109,
503,003 CLIFTON 1,100,U.S. REP. IN CONGRESS - DIST. 1,40,"KIRKPATRICK, ANN",264,
503,003 CLIFTON 1,370,Governor,999999,Number of Precincts for Race,1,
503,003 CLIFTON 1,370,Governor,999998,Number of Precincts Reporting,1,
503,003 CLIFTON 1,370,Governor,999997,Registered Voters,883,
503,003 CLIFTON 1,370,Governor,999996,Times Counted,393,
503,003 CLIFTON 1,370,Governor,20,"DUCEY, DOUG",106,
503,003 CLIFTON 1,370,Governor,70,"DUVAL, FRED",248,
503,003 CLIFTON 1,370,Governor,80,"HESS, BARRY J.",11,
503,003 CLIFTON 1,370,Governor,90,"MEALER, JOHN LEWIS",5,
503,003 CLIFTON 1,1360,STATE SENATOR - DIST. 14,999999,Number of Precincts for Race,1,
503,003 CLIFTON 1,1360,STATE SENATOR - DIST. 14,999998,Number of Precincts Reporting,1,
503,003 CLIFTON 1,1360,STATE SENATOR - DIST. 14,999997,Registered Voters,883,
503,003 CLIFTON 1,1360,STATE SENATOR - DIST. 14,999996,Times Counted,393,
503,003 CLIFTON 1,1360,STATE SENATOR - DIST. 14,10,"GRIFFIN, GAIL",175,
503,003 CLIFTON 1,1390,STATE REP. - DIST. 14 (ELECT 2),999999,Number of Precincts for Race,1,
503,003 CLIFTON 1,1390,STATE REP. - DIST. 14 (ELECT 2),999998,Number of Precincts Reporting,1,
503,003 CLIFTON 1,1390,STATE REP. - DIST. 14 (ELECT 2),999997,Registered Voters,883,
503,003 CLIFTON 1,1390,STATE REP. - DIST. 14 (ELECT 2),999996,Times Counted,393,
503,003 CLIFTON 1,1390,STATE REP. - DIST. 14 (ELECT 2),10,"GOWAN, DAVID",103,
503,003 CLIFTON 1,1390,STATE REP. - DIST. 14 (ELECT 2),20,"STEVENS, DAVID",108,
503,003 CLIFTON 1,1390,STATE REP. - DIST. 14 (ELECT 2),40,"BURTON, JAMES C.",259,
503,003 CLIFTON 1,1391,Secretary of State,999999,Number of Precincts for Race,1,
503,003 CLIFTON 1,1391,Secretary of State,999998,Number of Precincts Reporting,1,
503,003 CLIFTON 1,1391,Secretary of State,999997,Registered Voters,883,
503,003 CLIFTON 1,1391,Secretary of State,999996,Times Counted,393,
503,003 CLIFTON 1,1391,Secretary of State,30,"REAGAN, MICHELE",96,
503,003 CLIFTON 1,1391,Secretary of State,40,"GODDARD, TERRY",281,
503,003 CLIFTON 1,1392,Attorney General,999999,Number of Precincts for Race,1,
503,003 CLIFTON 1,1392,Attorney General,999998,Number of Precincts Reporting,1,
503,003 CLIFTON 1,1392,Attorney General,999997,Registered Voters,883,
503,003 CLIFTON 1,1392,Attorney General,999996,Times Counted,393,
503,003 CLIFTON 1,1392,Attorney General,10,"BRNOVICH, MARK",102,
503,003 CLIFTON 1,1392,Attorney General,30,"ROTELLINI, FELECIA",270,
503,003 CLIFTON 1,1393,State Treasurer,999999,Number of Precincts for Race,1,
503,003 CLIFTON 1,1393,State Treasurer,999998,Number of Precincts Reporting,1,
503,003 CLIFTON 1,1393,State Treasurer,999997,Registered Voters,883,
503,003 CLIFTON 1,1393,State Treasurer,999996,Times Counted,393,
503,003 CLIFTON 1,1393,State Treasurer,10,"DEWIT, JEFF",173,
503,003 CLIFTON 1,1394,Superintendent of Public Instruction,999999,Number of Precincts for Race,1,
503,003 CLIFTON 1,1394,Superintendent of Public Instruction,999998,Number of Precincts Reporting,1,
503,003 CLIFTON 1,1394,Superintendent of Public Instruction,999997,Registered Voters,883,
503,003 CLIFTON 1,1394,Superintendent of Public Instruction,999996,Times Counted,393,
503,003 CLIFTON 1,1394,Superintendent of Public Instruction,10,"DOUGLAS, DIANE M.",99,
503,003 CLIFTON 1,1394,Superintendent of Public Instruction,30,"GARCIA, DAVID",277,
503,003 CLIFTON 1,1395,State Mine Inspector,999999,Number of Precincts for Race,1,
503,003 CLIFTON 1,1395,State Mine Inspector,999998,Number of Precincts Reporting,1,
503,003 CLIFTON 1,1395,State Mine Inspector,999997,Registered Voters,883,
503,003 CLIFTON 1,1395,State Mine Inspector,999996,Times Counted,393,
503,003 CLIFTON 1,1395,State Mine Inspector,10,"HART, JOE",196,
503,003 CLIFTON 1,1396,Corporation Commissioner,999999,Number of Precincts for Race,1,
503,003 CLIFTON 1,1396,Corporation Commissioner,999998,Number of Precincts Reporting,1,
503,003 CLIFTON 1,1396,Corporation Commissioner,999997,Registered Voters,883,
503,003 CLIFTON 1,1396,Corporation Commissioner,999996,Times Counted,393,
503,003 CLIFTON 1,1396,Corporation Commissioner,10,"FORESE, TOM",87,
503,003 CLIFTON 1,1396,Corporation Commissioner,20,"LITTLE, DOUG",95,
503,003 CLIFTON 1,1396,Corporation Commissioner,50,"HOLWAY, JIM",227,
503,003 CLIFTON 1,1396,Corporation Commissioner,60,"KENNEDY, SANDRA",224,
503,003 CLIFTON 1,1670,CLERK OF THE SUPERIOR COURT,999999,Number of Precincts for Race,1,
503,003 CLIFTON 1,1670,CLERK OF THE SUPERIOR COURT,999998,Number of Precincts Reporting,1,
503,003 CLIFTON 1,1670,CLERK OF THE SUPERIOR COURT,999997,Registered Voters,883,
503,003 CLIFTON 1,1670,CLERK OF THE SUPERIOR COURT,999996,Times Counted,393,
503,003 CLIFTON 1,1670,CLERK OF THE SUPERIOR COURT,10,"POLLOCK, PAMELA",341,
503,003 CLIFTON 1,1675,DIST. 1 JUSTICE OF THE PEACE,999999,Number of Precincts for Race,1,
503,003 CLIFTON 1,1675,DIST. 1 JUSTICE OF THE PEACE,999998,Number of Precincts Reporting,1,
