precinct_id,precinct_name,race_id,race,candidate_id,candidate,count,
701,01 WIKIEUP,1784,Corporation Commissioner,20,"LITTLE, DOUG",83, 
701,01 WIKIEUP,1784,Corporation Commissioner,50,"HOLWAY, JIM",12, 
701,01 WIKIEUP,1784,Corporation Commissioner,60,"KENNEDY, SANDRA",9, 
701,01 WIKIEUP,1790,CLERK OF THE SUPERIOR COURT,999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,1790,CLERK OF THE SUPERIOR COURT,999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,1790,CLERK OF THE SUPERIOR COURT,999997,Registered Voters,230, 
701,01 WIKIEUP,1790,CLERK OF THE SUPERIOR COURT,999996,Times Counted,109, 
701,01 WIKIEUP,1790,CLERK OF THE SUPERIOR COURT,10,"TINNELL, VIRLYNN",83, 
701,01 WIKIEUP,1815,KINGMAN JUSTICE OF THE PEACE,999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,1815,KINGMAN JUSTICE OF THE PEACE,999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,1815,KINGMAN JUSTICE OF THE PEACE,999997,Registered Voters,230, 
701,01 WIKIEUP,1815,KINGMAN JUSTICE OF THE PEACE,999996,Times Counted,109, 
701,01 WIKIEUP,1815,KINGMAN JUSTICE OF THE PEACE,10,"HUERTA, DAVE",83, 
701,01 WIKIEUP,1820,KINGMAN CONSTABLE,999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,1820,KINGMAN CONSTABLE,999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,1820,KINGMAN CONSTABLE,999997,Registered Voters,230, 
701,01 WIKIEUP,1820,KINGMAN CONSTABLE,999996,Times Counted,109, 
701,01 WIKIEUP,1820,KINGMAN CONSTABLE,10,"COBB, MIKE",83, 
701,01 WIKIEUP,1841,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,1841,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,1841,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",999997,Registered Voters,230, 
701,01 WIKIEUP,1841,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",999996,Times Counted,109, 
701,01 WIKIEUP,1841,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",2010,YES,61, 
701,01 WIKIEUP,1841,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",2020,NO,18, 
701,01 WIKIEUP,1842,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,1842,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,1842,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",999997,Registered Voters,230, 
701,01 WIKIEUP,1842,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",999996,Times Counted,109, 
701,01 WIKIEUP,1842,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",2010,YES,57, 
701,01 WIKIEUP,1842,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",2020,NO,19, 
701,01 WIKIEUP,1843,"RETAIN GOULD, ANDREW, JUDGE, COURT OF APPEALS DIV 1",999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,1843,"RETAIN GOULD, ANDREW, JUDGE, COURT OF APPEALS DIV 1",999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,1843,"RETAIN GOULD, ANDREW, JUDGE, COURT OF APPEALS DIV 1",999997,Registered Voters,230, 
701,01 WIKIEUP,1843,"RETAIN GOULD, ANDREW, JUDGE, COURT OF APPEALS DIV 1",999996,Times Counted,109, 
701,01 WIKIEUP,1843,"RETAIN GOULD, ANDREW, JUDGE, COURT OF APPEALS DIV 1",2010,YES,56, 
701,01 WIKIEUP,1843,"RETAIN GOULD, ANDREW, JUDGE, COURT OF APPEALS DIV 1",2020,NO,20, 
701,01 WIKIEUP,1844,"RETAIN OROZCO, PATRICIA, JUDGE, COURT OF APPEALS DIV 1",999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,1844,"RETAIN OROZCO, PATRICIA, JUDGE, COURT OF APPEALS DIV 1",999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,1844,"RETAIN OROZCO, PATRICIA, JUDGE, COURT OF APPEALS DIV 1",999997,Registered Voters,230, 
701,01 WIKIEUP,1844,"RETAIN OROZCO, PATRICIA, JUDGE, COURT OF APPEALS DIV 1",999996,Times Counted,109, 
701,01 WIKIEUP,1844,"RETAIN OROZCO, PATRICIA, JUDGE, COURT OF APPEALS DIV 1",2010,YES,57, 
701,01 WIKIEUP,1844,"RETAIN OROZCO, PATRICIA, JUDGE, COURT OF APPEALS DIV 1",2020,NO,20, 
701,01 WIKIEUP,1845,JUDGE OF THE SUPERIOR COURT DIV. 1,999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,1845,JUDGE OF THE SUPERIOR COURT DIV. 1,999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,1845,JUDGE OF THE SUPERIOR COURT DIV. 1,999997,Registered Voters,230, 
701,01 WIKIEUP,1845,JUDGE OF THE SUPERIOR COURT DIV. 1,999996,Times Counted,109, 
701,01 WIKIEUP,1845,JUDGE OF THE SUPERIOR COURT DIV. 1,10,"GURTLER, CHARLES W.,",67, 
701,01 WIKIEUP,1850,JUDGE OF THE SUPERIOR COURT DIV. 2,999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,1850,JUDGE OF THE SUPERIOR COURT DIV. 2,999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,1850,JUDGE OF THE SUPERIOR COURT DIV. 2,999997,Registered Voters,230, 
701,01 WIKIEUP,1850,JUDGE OF THE SUPERIOR COURT DIV. 2,999996,Times Counted,109, 
701,01 WIKIEUP,1850,JUDGE OF THE SUPERIOR COURT DIV. 2,10,"CARLISLE, DEREK",66, 
701,01 WIKIEUP,1855,JUDGE OF THE SUPERIOR COURT DIV. 3,999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,1855,JUDGE OF THE SUPERIOR COURT DIV. 3,999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,1855,JUDGE OF THE SUPERIOR COURT DIV. 3,999997,Registered Voters,230, 
701,01 WIKIEUP,1855,JUDGE OF THE SUPERIOR COURT DIV. 3,999996,Times Counted,109, 
701,01 WIKIEUP,1855,JUDGE OF THE SUPERIOR COURT DIV. 3,10,"CONN, STEVEN",69, 
701,01 WIKIEUP,1860,JUDGE OF THE SUPERIOR COURT DIV. 4,999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,1860,JUDGE OF THE SUPERIOR COURT DIV. 4,999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,1860,JUDGE OF THE SUPERIOR COURT DIV. 4,999997,Registered Voters,230, 
701,01 WIKIEUP,1860,JUDGE OF THE SUPERIOR COURT DIV. 4,999996,Times Counted,109, 
701,01 WIKIEUP,1860,JUDGE OF THE SUPERIOR COURT DIV. 4,10,"JANTZEN, LEE",68, 
701,01 WIKIEUP,1865,JUDGE OF THE SUPERIOR COURT DIV. 6,999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,1865,JUDGE OF THE SUPERIOR COURT DIV. 6,999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,1865,JUDGE OF THE SUPERIOR COURT DIV. 6,999997,Registered Voters,230, 
701,01 WIKIEUP,1865,JUDGE OF THE SUPERIOR COURT DIV. 6,999996,Times Counted,109, 
701,01 WIKIEUP,1865,JUDGE OF THE SUPERIOR COURT DIV. 6,10,"WEISS, RICHARD",68, 
701,01 WIKIEUP,1870,JUDGE OF THE SUPERIOR COURT DIV. 7,999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,1870,JUDGE OF THE SUPERIOR COURT DIV. 7,999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,1870,JUDGE OF THE SUPERIOR COURT DIV. 7,999997,Registered Voters,230, 
701,01 WIKIEUP,1870,JUDGE OF THE SUPERIOR COURT DIV. 7,999996,Times Counted,109, 
701,01 WIKIEUP,1870,JUDGE OF THE SUPERIOR COURT DIV. 7,10,"LAMBERT, RICK",69, 
701,01 WIKIEUP,1895,HACKBERRY ELEMENTARY SCHOOL DIST. 3 (ELECT 1),999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,1895,HACKBERRY ELEMENTARY SCHOOL DIST. 3 (ELECT 1),999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,1895,HACKBERRY ELEMENTARY SCHOOL DIST. 3 (ELECT 1),999997,Registered Voters,0, 
701,01 WIKIEUP,1895,HACKBERRY ELEMENTARY SCHOOL DIST. 3 (ELECT 1),999996,Times Counted,0, 
701,01 WIKIEUP,1895,HACKBERRY ELEMENTARY SCHOOL DIST. 3 (ELECT 1),10,"HAMODEY, ROCKY",0, 
701,01 WIKIEUP,1895,HACKBERRY ELEMENTARY SCHOOL DIST. 3 (ELECT 1),20,"ROBLES, MONITA",0, 
701,01 WIKIEUP,1910,KINGMAN UNIFIED SCHOOL DIST. 20 (ELECT 3),999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,1910,KINGMAN UNIFIED SCHOOL DIST. 20 (ELECT 3),999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,1910,KINGMAN UNIFIED SCHOOL DIST. 20 (ELECT 3),999997,Registered Voters,0, 
701,01 WIKIEUP,1910,KINGMAN UNIFIED SCHOOL DIST. 20 (ELECT 3),999996,Times Counted,0, 
701,01 WIKIEUP,1910,KINGMAN UNIFIED SCHOOL DIST. 20 (ELECT 3),10,"BROCK, JERI LYNN",0, 
701,01 WIKIEUP,1910,KINGMAN UNIFIED SCHOOL DIST. 20 (ELECT 3),20,"CAVE, JIMMY",0, 
701,01 WIKIEUP,1910,KINGMAN UNIFIED SCHOOL DIST. 20 (ELECT 3),30,"LUCERO, CHARLES ",0, 
701,01 WIKIEUP,1910,KINGMAN UNIFIED SCHOOL DIST. 20 (ELECT 3),40,"WEISSER, BETH",0, 
701,01 WIKIEUP,1910,KINGMAN UNIFIED SCHOOL DIST. 20 (ELECT 3),50,"YOUNG, CAROLE",0, 
701,01 WIKIEUP,2620,PROP. 122,999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,2620,PROP. 122,999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,2620,PROP. 122,999997,Registered Voters,230, 
701,01 WIKIEUP,2620,PROP. 122,999996,Times Counted,109, 
701,01 WIKIEUP,2620,PROP. 122,2010,YES,82, 
701,01 WIKIEUP,2620,PROP. 122,2020,NO,21, 
701,01 WIKIEUP,2650,PROP. 303,999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,2650,PROP. 303,999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,2650,PROP. 303,999997,Registered Voters,230, 
701,01 WIKIEUP,2650,PROP. 303,999996,Times Counted,109, 
701,01 WIKIEUP,2650,PROP. 303,2010,YES,86, 
701,01 WIKIEUP,2650,PROP. 303,2020,NO,16, 
701,01 WIKIEUP,2680,PROP. 304,999999,Number of Precincts for Race,1, 
701,01 WIKIEUP,2680,PROP. 304,999998,Number of Precincts Reporting,1, 
701,01 WIKIEUP,2680,PROP. 304,999997,Registered Voters,230, 
701,01 WIKIEUP,2680,PROP. 304,999996,Times Counted,109, 
701,01 WIKIEUP,2680,PROP. 304,2010,YES,24, 
701,01 WIKIEUP,2680,PROP. 304,2020,NO,78, 
702,02 MOHAVE MESA,999999,Race Statistics,999999,Number of Precincts,1, 
702,02 MOHAVE MESA,999999,Race Statistics,999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,190,U.S. REP. IN CONGRESS - DIST. 4,999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,190,U.S. REP. IN CONGRESS - DIST. 4,999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,190,U.S. REP. IN CONGRESS - DIST. 4,999997,Registered Voters,3486, 
702,02 MOHAVE MESA,190,U.S. REP. IN CONGRESS - DIST. 4,999996,Times Counted,1222, 
702,02 MOHAVE MESA,190,U.S. REP. IN CONGRESS - DIST. 4,10,"GOSAR, PAUL",822, 
702,02 MOHAVE MESA,190,U.S. REP. IN CONGRESS - DIST. 4,20,"WEISSER, MIKE",302, 
702,02 MOHAVE MESA,190,U.S. REP. IN CONGRESS - DIST. 4,30,"RIKE, CHRIS",61, 
702,02 MOHAVE MESA,370,Governor,999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,370,Governor,999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,370,Governor,999997,Registered Voters,3486, 
702,02 MOHAVE MESA,370,Governor,999996,Times Counted,1222, 
702,02 MOHAVE MESA,370,Governor,20,"DUCEY, DOUG",825, 
702,02 MOHAVE MESA,370,Governor,70,"DUVAL, FRED",294, 
702,02 MOHAVE MESA,370,Governor,80,"HESS, BARRY J.",70, 
702,02 MOHAVE MESA,370,Governor,90,"MEALER, JOHN LEWIS",15, 
702,02 MOHAVE MESA,820,STATE SENATOR - DIST. 5,999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,820,STATE SENATOR - DIST. 5,999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,820,STATE SENATOR - DIST. 5,999997,Registered Voters,3486, 
702,02 MOHAVE MESA,820,STATE SENATOR - DIST. 5,999996,Times Counted,1222, 
702,02 MOHAVE MESA,820,STATE SENATOR - DIST. 5,10,"WARD, KELLI",913, 
702,02 MOHAVE MESA,850,STATE REP. - DIST. 5 (ELECT 2),999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,850,STATE REP. - DIST. 5 (ELECT 2),999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,850,STATE REP. - DIST. 5 (ELECT 2),999997,Registered Voters,3486, 
702,02 MOHAVE MESA,850,STATE REP. - DIST. 5 (ELECT 2),999996,Times Counted,1222, 
702,02 MOHAVE MESA,850,STATE REP. - DIST. 5 (ELECT 2),10,"BORRELLI, SONNY",696, 
702,02 MOHAVE MESA,850,STATE REP. - DIST. 5 (ELECT 2),20,"COBB, REGINA",724, 
702,02 MOHAVE MESA,850,STATE REP. - DIST. 5 (ELECT 2),60,"LONGORIA, JOSEPH \JO""",273, 
702,02 MOHAVE MESA,850,STATE REP. - DIST. 5 (ELECT 2),70,"WEISSER, BETH",292, 
702,02 MOHAVE MESA,1779,Secretary of State,999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,1779,Secretary of State,999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,1779,Secretary of State,999997,Registered Voters,3486, 
702,02 MOHAVE MESA,1779,Secretary of State,999996,Times Counted,1222, 
702,02 MOHAVE MESA,1779,Secretary of State,30,"REAGAN, MICHELE",830, 
702,02 MOHAVE MESA,1779,Secretary of State,40,"GODDARD, TERRY",354, 
702,02 MOHAVE MESA,1780,Attorney General,999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,1780,Attorney General,999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,1780,Attorney General,999997,Registered Voters,3486, 
702,02 MOHAVE MESA,1780,Attorney General,999996,Times Counted,1222, 
702,02 MOHAVE MESA,1780,Attorney General,10,"BRNOVICH, MARK",802, 
702,02 MOHAVE MESA,1780,Attorney General,30,"ROTELLINI, FELECIA",367, 
702,02 MOHAVE MESA,1781,State Treasurer,999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,1781,State Treasurer,999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,1781,State Treasurer,999997,Registered Voters,3486, 
702,02 MOHAVE MESA,1781,State Treasurer,999996,Times Counted,1222, 
702,02 MOHAVE MESA,1781,State Treasurer,10,"DEWIT, JEFF",949, 
702,02 MOHAVE MESA,1782,Superintendent of Public Instruction,999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,1782,Superintendent of Public Instruction,999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,1782,Superintendent of Public Instruction,999997,Registered Voters,3486, 
702,02 MOHAVE MESA,1782,Superintendent of Public Instruction,999996,Times Counted,1222, 
702,02 MOHAVE MESA,1782,Superintendent of Public Instruction,10,"DOUGLAS, DIANE M.",786, 
702,02 MOHAVE MESA,1782,Superintendent of Public Instruction,30,"GARCIA, DAVID",373, 
702,02 MOHAVE MESA,1783,State Mine Inspector,999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,1783,State Mine Inspector,999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,1783,State Mine Inspector,999997,Registered Voters,3486, 
702,02 MOHAVE MESA,1783,State Mine Inspector,999996,Times Counted,1222, 
702,02 MOHAVE MESA,1783,State Mine Inspector,10,"HART, JOE",927, 
702,02 MOHAVE MESA,1784,Corporation Commissioner,999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,1784,Corporation Commissioner,999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,1784,Corporation Commissioner,999997,Registered Voters,3486, 
702,02 MOHAVE MESA,1784,Corporation Commissioner,999996,Times Counted,1222, 
702,02 MOHAVE MESA,1784,Corporation Commissioner,10,"FORESE, TOM",729, 
702,02 MOHAVE MESA,1784,Corporation Commissioner,20,"LITTLE, DOUG",780, 
702,02 MOHAVE MESA,1784,Corporation Commissioner,50,"HOLWAY, JIM",245, 
702,02 MOHAVE MESA,1784,Corporation Commissioner,60,"KENNEDY, SANDRA",305, 
702,02 MOHAVE MESA,1790,CLERK OF THE SUPERIOR COURT,999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,1790,CLERK OF THE SUPERIOR COURT,999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,1790,CLERK OF THE SUPERIOR COURT,999997,Registered Voters,3486, 
702,02 MOHAVE MESA,1790,CLERK OF THE SUPERIOR COURT,999996,Times Counted,1222, 
702,02 MOHAVE MESA,1790,CLERK OF THE SUPERIOR COURT,10,"TINNELL, VIRLYNN",924, 
702,02 MOHAVE MESA,1795,BULLHEAD JUSTICE OF THE PEACE,999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,1795,BULLHEAD JUSTICE OF THE PEACE,999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,1795,BULLHEAD JUSTICE OF THE PEACE,999997,Registered Voters,3486, 
702,02 MOHAVE MESA,1795,BULLHEAD JUSTICE OF THE PEACE,999996,Times Counted,1222, 
702,02 MOHAVE MESA,1795,BULLHEAD JUSTICE OF THE PEACE,40,"MOSS, JON",750, 
702,02 MOHAVE MESA,1795,BULLHEAD JUSTICE OF THE PEACE,50,"SONDGEROTH, KENNETH",399, 
702,02 MOHAVE MESA,1800,BULLHEAD CONSTABLE,999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,1800,BULLHEAD CONSTABLE,999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,1800,BULLHEAD CONSTABLE,999997,Registered Voters,3486, 
702,02 MOHAVE MESA,1800,BULLHEAD CONSTABLE,999996,Times Counted,1222, 
702,02 MOHAVE MESA,1800,BULLHEAD CONSTABLE,10,"HAMILTON, MICHAEL",948, 
702,02 MOHAVE MESA,1841,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,1841,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,1841,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",999997,Registered Voters,3486, 
702,02 MOHAVE MESA,1841,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",999996,Times Counted,1222, 
702,02 MOHAVE MESA,1841,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",2010,YES,726, 
702,02 MOHAVE MESA,1841,"RETAIN BALES, SCOTT, JUSTICE, AZ SUPREME COURT",2020,NO,215, 
702,02 MOHAVE MESA,1842,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,1842,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,1842,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",999997,Registered Voters,3486, 
702,02 MOHAVE MESA,1842,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",999996,Times Counted,1222, 
702,02 MOHAVE MESA,1842,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",2010,YES,687, 
702,02 MOHAVE MESA,1842,"RETAIN BRUTINEL, ROBERT, JUSTICE, AZ SUPREME COURT",2020,NO,214, 
702,02 MOHAVE MESA,1843,"RETAIN GOULD, ANDREW, JUDGE, COURT OF APPEALS DIV 1",999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,1843,"RETAIN GOULD, ANDREW, JUDGE, COURT OF APPEALS DIV 1",999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,1843,"RETAIN GOULD, ANDREW, JUDGE, COURT OF APPEALS DIV 1",999997,Registered Voters,3486, 
702,02 MOHAVE MESA,1843,"RETAIN GOULD, ANDREW, JUDGE, COURT OF APPEALS DIV 1",999996,Times Counted,1222, 
702,02 MOHAVE MESA,1843,"RETAIN GOULD, ANDREW, JUDGE, COURT OF APPEALS DIV 1",2010,YES,724, 
702,02 MOHAVE MESA,1843,"RETAIN GOULD, ANDREW, JUDGE, COURT OF APPEALS DIV 1",2020,NO,199, 
702,02 MOHAVE MESA,1844,"RETAIN OROZCO, PATRICIA, JUDGE, COURT OF APPEALS DIV 1",999999,Number of Precincts for Race,1, 
702,02 MOHAVE MESA,1844,"RETAIN OROZCO, PATRICIA, JUDGE, COURT OF APPEALS DIV 1",999998,Number of Precincts Reporting,1, 
702,02 MOHAVE MESA,1844,"RETAIN OROZCO, PATRICIA, JUDGE, COURT OF APPEALS DIV 1",999997,Registered Voters,3486, 
702,02 MOHAVE MESA,1844,"RETAIN OROZCO, PATRICIA, JUDGE, COURT OF APPEALS DIV 1",999996,Times Counted,1222, 
