contest,choice,precinct_id,vote_total,polling_place_votes,early_votes,provisional_votes,polling_place_votes_ds200,early_votes_ds200,party_name,contest_name,choice_name,precinct_designation,precinct_name,subjurisdiction,votes_allowed,referendum_flag
000,00,001,00006,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,LUPTON,,0, 
000,00,002,00001,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,MCNARY,,0, 
000,00,002,00009,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,MANY FARMS,,0, 
000,00,002,00003,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,MEXICAN WATER,,0, 
000,00,002,00008,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,NAZLINI,,0, 
000,00,002,00014,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,NUTRIOSO,,0, 
000,00,002,00003,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,OAK SPRINGS,,0, 
000,00,002,00020,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,PUERCO EAST & 49 PUERCO W,S,0, 
000,00,002,00006,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,RED MESA,,0, 
000,00,002,00017,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,RED VALLEY,,0, 
000,00,002,00008,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,ROCK POINT,,0, 
000,00,003,00004,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,ROUGH ROCK,,0, 
000,00,003,00005,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,ROUND ROCK,,0, 
000,00,003,00034,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,ROUND VALLEY,,0, 
000,00,003,00045,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,6,ST. JOHNS,,0, 
000,00,003,00020,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,6,ST. MICHAELS,,0, 
000,00,003,00005,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,6,SAWMILL,,0, 
000,00,003,00038,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,SPRINGERVILLE,,0, 
000,00,003,00007,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,STEAMBOAT,,0, 
000,00,003,00013,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,SWEETWATER,,0, 
000,00,003,00003,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,TACHEE,,0, 
000,00,004,00011,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,TEEC NOS POS,,0, 
000,00,004,00065,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,VERNON,,0, 
000,00,004,00008,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,WHEATFIELDS,,0, 
000,00,004,00006,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,WILD RUINS,,0, 
000,00,004,00020,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,WINDOW ROCK,,0, 
000,00,000,00007,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,0,ALPINE,,0, 
000,00,000,00205,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,0,CANYON DE CHELLY,,0, 
000,00,000,00101,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,0,CHINLE,,0, 
000,00,000,00031,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,0,CONCHO,,0, 
000,00,000,00054,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,CORNFIELDS,,0, 
000,00,000,00085,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,COTTONWOOD,,0, 
000,00,000,00022,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,CORONADO,,0, 
000,00,000,00059,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,DENNEHOTSO,,0, 
000,00,000,00021,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,EAGAR,,0, 
000,00,001,00016,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,FLAT TOP,,0, 
000,00,001,00171,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,FT. DEFIANCE,,0, 
000,00,001,00051,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,GANADO NORTH,,0, 
000,00,001,00081,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,GANADO SOUTH,,0, 
000,00,001,00003,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,GREER,,0, 
000,00,001,00076,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,HOUCK,,0, 
000,00,001,00071,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,KINLICHEE,,0, 
000,00,001,00059,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,KLAGETOH,,0, 
000,00,001,00123,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,LUKACHUKAI,,0, 
000,00,001,00048,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,LUPTON,,0, 
000,00,002,00010,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,MCNARY,,0, 
000,00,002,00112,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,MANY FARMS,,0, 
000,00,002,00014,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,MEXICAN WATER,,0, 
000,00,002,00071,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,NAZLINI,,0, 
000,00,002,00006,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,NUTRIOSO,,0, 
000,00,002,00034,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,OAK SPRINGS,,0, 
000,00,002,00081,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,PUERCO EAST & 49 PUERCO W,S,0, 
000,00,002,00023,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,RED MESA,,0, 
000,00,002,00056,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,RED VALLEY,,0, 
000,00,002,00086,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,ROCK POINT,,0, 
000,00,003,00054,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,ROUGH ROCK,,0, 
000,00,003,00066,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,ROUND ROCK,,0, 
000,00,003,00013,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,ROUND VALLEY,,0, 
000,00,003,00047,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,ST. JOHNS,,0, 
000,00,003,00125,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,ST. MICHAELS,,0, 
000,00,003,00051,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,SAWMILL,,0, 
000,00,003,00027,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,SPRINGERVILLE,,0, 
000,00,003,00096,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,STEAMBOAT,,0, 
000,00,003,00049,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,SWEETWATER,,0, 
000,00,003,00042,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,TACHEE,,0, 
000,00,004,00058,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,TEEC NOS POS,,0, 
000,00,004,00020,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,VERNON,,0, 
000,00,004,00105,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,WHEATFIELDS,,0, 
000,00,004,00051,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,WILD RUINS,,0, 
000,00,004,00107,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,WINDOW ROCK,,0, 
000,00,000,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,0,ALPINE,,0, 
000,00,000,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,0,CANYON DE CHELLY,,0, 
000,00,000,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,0,CHINLE,,0, 
000,00,000,00002,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,0,CONCHO,,0, 
000,00,000,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,1,CORNFIELDS,,0, 
000,00,000,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,1,COTTONWOOD,,0, 
000,00,000,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,1,CORONADO,,0, 
000,00,000,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,1,DENNEHOTSO,,0, 
000,00,000,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,1,EAGAR,,0, 
000,00,001,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,1,FLAT TOP,,0, 
000,00,001,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,1,FT. DEFIANCE,,0, 
000,00,001,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,2,GANADO NORTH,,0, 
000,00,001,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,2,GANADO SOUTH,,0, 
000,00,001,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,2,GREER,,0, 
000,00,001,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,2,HOUCK,,0, 
000,00,001,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,2,KINLICHEE,,0, 
000,00,001,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,3,KLAGETOH,,0, 
000,00,001,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,3,LUKACHUKAI,,0, 
000,00,001,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,3,LUPTON,,0, 
000,00,002,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,3,MCNARY,,0, 
000,00,002,00001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,3,MANY FARMS,,0, 
000,00,002,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,4,MEXICAN WATER,,0, 
000,00,002,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,4,NAZLINI,,0, 
000,00,002,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,4,NUTRIOSO,,0, 
000,00,002,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,4,OAK SPRINGS,,0, 
000,00,002,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,4,PUERCO EAST & 49 PUERCO W,S,0, 
000,00,002,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,5,RED MESA,,0, 
000,00,002,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,5,RED VALLEY,,0, 
000,00,002,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,5,ROCK POINT,,0, 
000,00,003,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,5,ROUGH ROCK,,0, 
000,00,003,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,5,ROUND ROCK,,0, 
000,00,003,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,5,ROUND VALLEY,,0, 
000,00,003,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,6,ST. JOHNS,,0, 
