contest,subjurisdiction,contest_id,contest_name,choice,choice_name,number
2,"District 2 (2,4,5)",20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",985
2,"District 2 (2,4,5)",20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",10
2,"District 2 (2,4,5)",20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",578
2,"District 2 (2,4,5)",20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",4
2,"District 2 (2,4,5)",30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
2,"District 2 (2,4,5)",30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
2,"District 2 (2,4,5)",30,U.S. PRESIDENT (GRN),999997,Registered Voters,27
2,"District 2 (2,4,5)",30,U.S. PRESIDENT (GRN),999996,Times Counted,6
2,"District 2 (2,4,5)",30,U.S. PRESIDENT (GRN),10,"MESPLAY, KENT",3
2,"District 2 (2,4,5)",30,U.S. PRESIDENT (GRN),20,"STEIN, JILL",3
3,"District 3 (6,7,9)",999999,Race Statistics,999999,Number of Precincts,1
3,"District 3 (6,7,9)",999999,Race Statistics,999998,Number of Precincts Reporting,1
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),999999,Number of Precincts for Race,1
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),999998,Number of Precincts Reporting,1
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),999997,Registered Voters,774
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),999996,Times Counted,440
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),10,"SANTORUM, RICK",1
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),20,"COOK, TIM",1
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),30,"PAUL, RAND",3
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),40,"RUBIO, MARCO",53
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),50,"GRAHAM, LINDSEY",0
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),60,"KASICH, JOHN R.",48
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),70,"BUSH, JEB",2
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),80,"TRUMP, DONALD J.",133
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),90,"FIORINA, CARLY",3
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),100,"PATAKI, GEORGE E.",1
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),110,"CRUZ, TED",174
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),120,"HUCKABEE, MIKE",4
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),130,"CHRISTIE, CHRIS",0
3,"District 3 (6,7,9)",10,U.S. PRESIDENT (REP),140,"CARSON, BEN",16
3,"District 3 (6,7,9)",20,U.S. PRESIDENT (DEM),999999,Number of Precincts for Race,1
3,"District 3 (6,7,9)",20,U.S. PRESIDENT (DEM),999998,Number of Precincts Reporting,1
3,"District 3 (6,7,9)",20,U.S. PRESIDENT (DEM),999997,Registered Voters,1132
3,"District 3 (6,7,9)",20,U.S. PRESIDENT (DEM),999996,Times Counted,799
3,"District 3 (6,7,9)",20,U.S. PRESIDENT (DEM),10,"DE LA FUENTE, ROQUE",7
3,"District 3 (6,7,9)",20,U.S. PRESIDENT (DEM),20,"STEINBERG, MICHAEL",1
3,"District 3 (6,7,9)",20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",522
3,"District 3 (6,7,9)",20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",0
3,"District 3 (6,7,9)",20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",265
3,"District 3 (6,7,9)",20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",3
3,"District 3 (6,7,9)",30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
3,"District 3 (6,7,9)",30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
3,"District 3 (6,7,9)",30,U.S. PRESIDENT (GRN),999997,Registered Voters,5
3,"District 3 (6,7,9)",30,U.S. PRESIDENT (GRN),999996,Times Counted,2
3,"District 3 (6,7,9)",30,U.S. PRESIDENT (GRN),10,"MESPLAY, KENT",1
3,"District 3 (6,7,9)",30,U.S. PRESIDENT (GRN),20,"STEIN, JILL",1
4,"District 4 (8,11,15,16)",999999,Race Statistics,999999,Number of Precincts,1
4,"District 4 (8,11,15,16)",999999,Race Statistics,999998,Number of Precincts Reporting,1
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),999999,Number of Precincts for Race,1
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),999998,Number of Precincts Reporting,1
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),999997,Registered Voters,1084
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),999996,Times Counted,672
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),10,"SANTORUM, RICK",0
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),20,"COOK, TIM",0
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),30,"PAUL, RAND",7
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),40,"RUBIO, MARCO",57
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),50,"GRAHAM, LINDSEY",1
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),60,"KASICH, JOHN R.",67
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),70,"BUSH, JEB",7
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),80,"TRUMP, DONALD J.",228
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),90,"FIORINA, CARLY",0
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),100,"PATAKI, GEORGE E.",1
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),110,"CRUZ, TED",276
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),120,"HUCKABEE, MIKE",3
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),130,"CHRISTIE, CHRIS",0
4,"District 4 (8,11,15,16)",10,U.S. PRESIDENT (REP),140,"CARSON, BEN",24
4,"District 4 (8,11,15,16)",20,U.S. PRESIDENT (DEM),999999,Number of Precincts for Race,1
4,"District 4 (8,11,15,16)",20,U.S. PRESIDENT (DEM),999998,Number of Precincts Reporting,1
4,"District 4 (8,11,15,16)",20,U.S. PRESIDENT (DEM),999997,Registered Voters,2345
4,"District 4 (8,11,15,16)",20,U.S. PRESIDENT (DEM),999996,Times Counted,1595
4,"District 4 (8,11,15,16)",20,U.S. PRESIDENT (DEM),10,"DE LA FUENTE, ROQUE",8
4,"District 4 (8,11,15,16)",20,U.S. PRESIDENT (DEM),20,"STEINBERG, MICHAEL",6
4,"District 4 (8,11,15,16)",20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",932
4,"District 4 (8,11,15,16)",20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",6
4,"District 4 (8,11,15,16)",20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",636
4,"District 4 (8,11,15,16)",20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",4
4,"District 4 (8,11,15,16)",30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
4,"District 4 (8,11,15,16)",30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
4,"District 4 (8,11,15,16)",30,U.S. PRESIDENT (GRN),999997,Registered Voters,28
4,"District 4 (8,11,15,16)",30,U.S. PRESIDENT (GRN),999996,Times Counted,13
4,"District 4 (8,11,15,16)",30,U.S. PRESIDENT (GRN),10,"MESPLAY, KENT",2
4,"District 4 (8,11,15,16)",30,U.S. PRESIDENT (GRN),20,"STEIN, JILL",11
5,"District 5 (10,13,20)",999999,Race Statistics,999999,Number of Precincts,1
5,"District 5 (10,13,20)",999999,Race Statistics,999998,Number of Precincts Reporting,1
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),999999,Number of Precincts for Race,1
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),999998,Number of Precincts Reporting,1
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),999997,Registered Voters,91
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),999996,Times Counted,51
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),10,"SANTORUM, RICK",2
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),20,"COOK, TIM",1
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),30,"PAUL, RAND",0
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),40,"RUBIO, MARCO",3
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),50,"GRAHAM, LINDSEY",1
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),60,"KASICH, JOHN R.",8
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),70,"BUSH, JEB",1
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),80,"TRUMP, DONALD J.",12
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),90,"FIORINA, CARLY",0
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),100,"PATAKI, GEORGE E.",0
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),110,"CRUZ, TED",21
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),120,"HUCKABEE, MIKE",0
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),130,"CHRISTIE, CHRIS",0
5,"District 5 (10,13,20)",10,U.S. PRESIDENT (REP),140,"CARSON, BEN",2
5,"District 5 (10,13,20)",20,U.S. PRESIDENT (DEM),999999,Number of Precincts for Race,1
5,"District 5 (10,13,20)",20,U.S. PRESIDENT (DEM),999998,Number of Precincts Reporting,1
5,"District 5 (10,13,20)",20,U.S. PRESIDENT (DEM),999997,Registered Voters,252
5,"District 5 (10,13,20)",20,U.S. PRESIDENT (DEM),999996,Times Counted,226
5,"District 5 (10,13,20)",20,U.S. PRESIDENT (DEM),10,"DE LA FUENTE, ROQUE",0
5,"District 5 (10,13,20)",20,U.S. PRESIDENT (DEM),20,"STEINBERG, MICHAEL",0
5,"District 5 (10,13,20)",20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",203
5,"District 5 (10,13,20)",20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",1
5,"District 5 (10,13,20)",20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",21
5,"District 5 (10,13,20)",20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",0
5,"District 5 (10,13,20)",30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
5,"District 5 (10,13,20)",30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
5,"District 5 (10,13,20)",30,U.S. PRESIDENT (GRN),999997,Registered Voters,1
5,"District 5 (10,13,20)",30,U.S. PRESIDENT (GRN),999996,Times Counted,2
5,"District 5 (10,13,20)",30,U.S. PRESIDENT (GRN),10,"MESPLAY, KENT",0
5,"District 5 (10,13,20)",30,U.S. PRESIDENT (GRN),20,"STEIN, JILL",2
6,"District 6 (17,18,26)",999999,Race Statistics,999999,Number of Precincts,1
6,"District 6 (17,18,26)",999999,Race Statistics,999998,Number of Precincts Reporting,1
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),999999,Number of Precincts for Race,1
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),999998,Number of Precincts Reporting,1
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),999997,Registered Voters,572
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),999996,Times Counted,342
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),10,"SANTORUM, RICK",1
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),20,"COOK, TIM",0
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),30,"PAUL, RAND",1
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),40,"RUBIO, MARCO",44
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),50,"GRAHAM, LINDSEY",1
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),60,"KASICH, JOHN R.",31
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),70,"BUSH, JEB",3
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),80,"TRUMP, DONALD J.",116
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),90,"FIORINA, CARLY",1
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),100,"PATAKI, GEORGE E.",0
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),110,"CRUZ, TED",132
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),120,"HUCKABEE, MIKE",1
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),130,"CHRISTIE, CHRIS",1
6,"District 6 (17,18,26)",10,U.S. PRESIDENT (REP),140,"CARSON, BEN",9
6,"District 6 (17,18,26)",20,U.S. PRESIDENT (DEM),999999,Number of Precincts for Race,1
6,"District 6 (17,18,26)",20,U.S. PRESIDENT (DEM),999998,Number of Precincts Reporting,1
6,"District 6 (17,18,26)",20,U.S. PRESIDENT (DEM),999997,Registered Voters,721
6,"District 6 (17,18,26)",20,U.S. PRESIDENT (DEM),999996,Times Counted,405
6,"District 6 (17,18,26)",20,U.S. PRESIDENT (DEM),10,"DE LA FUENTE, ROQUE",2
6,"District 6 (17,18,26)",20,U.S. PRESIDENT (DEM),20,"STEINBERG, MICHAEL",1
6,"District 6 (17,18,26)",20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",236
6,"District 6 (17,18,26)",20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",2
6,"District 6 (17,18,26)",20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",162
6,"District 6 (17,18,26)",20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",2
6,"District 6 (17,18,26)",30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
6,"District 6 (17,18,26)",30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
6,"District 6 (17,18,26)",30,U.S. PRESIDENT (GRN),999997,Registered Voters,6
6,"District 6 (17,18,26)",30,U.S. PRESIDENT (GRN),999996,Times Counted,2
6,"District 6 (17,18,26)",30,U.S. PRESIDENT (GRN),10,"MESPLAY, KENT",0
6,"District 6 (17,18,26)",30,U.S. PRESIDENT (GRN),20,"STEIN, JILL",2
7,"District 7 (19,24,25)",999999,Race Statistics,999999,Number of Precincts,1
7,"District 7 (19,24,25)",999999,Race Statistics,999998,Number of Precincts Reporting,1
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),999999,Number of Precincts for Race,1
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),999998,Number of Precincts Reporting,1
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),999997,Registered Voters,1710
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),999996,Times Counted,1110
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),10,"SANTORUM, RICK",0
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),20,"COOK, TIM",0
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),30,"PAUL, RAND",2
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),40,"RUBIO, MARCO",133
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),50,"GRAHAM, LINDSEY",1
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),60,"KASICH, JOHN R.",132
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),70,"BUSH, JEB",6
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),80,"TRUMP, DONALD J.",381
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),90,"FIORINA, CARLY",2
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),100,"PATAKI, GEORGE E.",3
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),110,"CRUZ, TED",408
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),120,"HUCKABEE, MIKE",0
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),130,"CHRISTIE, CHRIS",4
7,"District 7 (19,24,25)",10,U.S. PRESIDENT (REP),140,"CARSON, BEN",37
7,"District 7 (19,24,25)",20,U.S. PRESIDENT (DEM),999999,Number of Precincts for Race,1
7,"District 7 (19,24,25)",20,U.S. PRESIDENT (DEM),999998,Number of Precincts Reporting,1
7,"District 7 (19,24,25)",20,U.S. PRESIDENT (DEM),999997,Registered Voters,1749
7,"District 7 (19,24,25)",20,U.S. PRESIDENT (DEM),999996,Times Counted,1292
7,"District 7 (19,24,25)",20,U.S. PRESIDENT (DEM),10,"DE LA FUENTE, ROQUE",1
7,"District 7 (19,24,25)",20,U.S. PRESIDENT (DEM),20,"STEINBERG, MICHAEL",4
7,"District 7 (19,24,25)",20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",658
7,"District 7 (19,24,25)",20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",5
7,"District 7 (19,24,25)",20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",620
7,"District 7 (19,24,25)",20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",2
7,"District 7 (19,24,25)",30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
7,"District 7 (19,24,25)",30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
7,"District 7 (19,24,25)",30,U.S. PRESIDENT (GRN),999997,Registered Voters,13
7,"District 7 (19,24,25)",30,U.S. PRESIDENT (GRN),999996,Times Counted,3
7,"District 7 (19,24,25)",30,U.S. PRESIDENT (GRN),10,"MESPLAY, KENT",0
7,"District 7 (19,24,25)",30,U.S. PRESIDENT (GRN),20,"STEIN, JILL",3
8,"District 8 (21,22,23)",999999,Race Statistics,999999,Number of Precincts,1
8,"District 8 (21,22,23)",999999,Race Statistics,999998,Number of Precincts Reporting,1
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),999999,Number of Precincts for Race,1
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),999998,Number of Precincts Reporting,1
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),999997,Registered Voters,1529
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),999996,Times Counted,944
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),10,"SANTORUM, RICK",1
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),20,"COOK, TIM",0
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),30,"PAUL, RAND",3
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),40,"RUBIO, MARCO",110
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),50,"GRAHAM, LINDSEY",0
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),60,"KASICH, JOHN R.",119
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),70,"BUSH, JEB",6
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),80,"TRUMP, DONALD J.",261
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),90,"FIORINA, CARLY",1
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),100,"PATAKI, GEORGE E.",0
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),110,"CRUZ, TED",411
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),120,"HUCKABEE, MIKE",1
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),130,"CHRISTIE, CHRIS",1
8,"District 8 (21,22,23)",10,U.S. PRESIDENT (REP),140,"CARSON, BEN",30
8,"District 8 (21,22,23)",20,U.S. PRESIDENT (DEM),999999,Number of Precincts for Race,1
8,"District 8 (21,22,23)",20,U.S. PRESIDENT (DEM),999998,Number of Precincts Reporting,1
8,"District 8 (21,22,23)",20,U.S. PRESIDENT (DEM),999997,Registered Voters,1891
8,"District 8 (21,22,23)",20,U.S. PRESIDENT (DEM),999996,Times Counted,1391
8,"District 8 (21,22,23)",20,U.S. PRESIDENT (DEM),10,"DE LA FUENTE, ROQUE",4
8,"District 8 (21,22,23)",20,U.S. PRESIDENT (DEM),20,"STEINBERG, MICHAEL",5
8,"District 8 (21,22,23)",20,U.S. PRESIDENT (DEM),30,"SANDERS, BERNIE",860
8,"District 8 (21,22,23)",20,U.S. PRESIDENT (DEM),40,"O'MALLEY, MARTIN J.",7
8,"District 8 (21,22,23)",20,U.S. PRESIDENT (DEM),50,"CLINTON, HILLARY",511
8,"District 8 (21,22,23)",20,U.S. PRESIDENT (DEM),60,"HEWES, HENRY",2
8,"District 8 (21,22,23)",30,U.S. PRESIDENT (GRN),999999,Number of Precincts for Race,1
8,"District 8 (21,22,23)",30,U.S. PRESIDENT (GRN),999998,Number of Precincts Reporting,1
8,"District 8 (21,22,23)",30,U.S. PRESIDENT (GRN),999997,Registered Voters,10
8,"District 8 (21,22,23)",30,U.S. PRESIDENT (GRN),999996,Times Counted,3
8,"District 8 (21,22,23)",30,U.S. PRESIDENT (GRN),10,"MESPLAY, KENT",0
8,"District 8 (21,22,23)",30,U.S. PRESIDENT (GRN),20,"STEIN, JILL",3
9,District 9 (62),999999,Race Statistics,999999,Number of Precincts,1
9,District 9 (62),999999,Race Statistics,999998,Number of Precincts Reporting,1
