county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Pima,001,County Recorder,,,Total Votes,1201,924,257,20
Pima,001,County Sheriff,,DEM,Chris NANOS,598,505,85,8
Pima,001,County Sheriff,,REP,Heather LAPPIN,618,433,174,11
Pima,001,County Sheriff,,,Write-In Totals,3,2,0,1
Pima,001,County Sheriff,,,Not Assigned,3,2,0,1
Pima,001,County Sheriff,,,Total Votes,1219,940,259,20
Pima,001,County School Superintendent,,,"WILLIAMS, DUSTIN",841,670,158,13
Pima,001,County School Superintendent,,,Write-In Totals,37,21,15,1
Pima,001,County School Superintendent,,,Not Assigned,37,21,15,1
Pima,001,County School Superintendent,,,Total Votes,878,691,173,14
Pima,001,County Treasurer,,DEM,Brian JOHNSON,630,532,93,5
Pima,001,County Treasurer,,REP,Chris ACKERLEY,584,410,161,13
Pima,001,County Treasurer,,,Write-In Totals,3,1,1,1
Pima,001,County Treasurer,,,Not Assigned,3,1,1,1
Pima,001,County Treasurer,,,Total Votes,1217,943,255,19
Pima,001,Retain Justice-KING,,,Yes,592,444,141,7
Pima,001,Retain Justice-KING,,,No,410,343,57,10
Pima,001,Retain Justice-KING,,,Total Votes,1002,787,198,17
Pima,001,Retain Justice-BOLICK,,,Yes,541,405,128,8
Pima,001,Retain Justice-BOLICK,,,No,437,366,64,7
Pima,001,Retain Justice-BOLICK,,,Total Votes,978,771,192,15
Pima,001,"Judge - ECKERSTROM, PETER J.",,,Yes,683,538,137,8
Pima,001,"Judge - ECKERSTROM, PETER J.",,,No,257,194,55,8
Pima,001,"Judge - ECKERSTROM, PETER J.",,,Total Votes,940,732,192,16
Pima,001,"Judge - STARING, CHRISTOPHER P.",,,Yes,645,502,133,10
Pima,001,"Judge - STARING, CHRISTOPHER P.",,,No,273,211,56,6
Pima,001,"Judge - STARING, CHRISTOPHER P.",,,Total Votes,918,713,189,16
Pima,001,"Judge - GRIFFIN, BRENDEN J.",,,Yes,664,534,124,6
Pima,001,"Judge - GRIFFIN, BRENDEN J.",,,No,256,190,57,9
Pima,001,"Judge - GRIFFIN, BRENDEN J.",,,Total Votes,920,724,181,15
Pima,001,"Judge - LEE, KENNETH",,,Yes,647,520,121,6
Pima,001,"Judge - LEE, KENNETH",,,No,258,192,57,9
Pima,001,"Judge - LEE, KENNETH",,,Total Votes,905,712,178,15
Pima,001,"Judge - BRYSON, KYLE A.",,,Yes,661,532,122,7
Pima,001,"Judge - BRYSON, KYLE A.",,,No,244,181,56,7
Pima,001,"Judge - BRYSON, KYLE A.",,,Total Votes,905,713,178,14
Pima,001,"Judge - COHEN, GARY J",,,Yes,651,524,120,7
Pima,001,"Judge - COHEN, GARY J",,,No,256,192,56,8
Pima,001,"Judge - COHEN, GARY J",,,Total Votes,907,716,176,15
Pima,001,"Judge - GORDON, RICHARD E.",,,Yes,650,529,114,7
Pima,001,"Judge - GORDON, RICHARD E.",,,No,254,185,61,8
Pima,001,"Judge - GORDON, RICHARD E.",,,Total Votes,904,714,175,15
Pima,001,"Judge - BUTLER, MICHAEL J.",,,Yes,660,535,117,8
Pima,001,"Judge - BUTLER, MICHAEL J.",,,No,249,183,59,7
Pima,001,"Judge - BUTLER, MICHAEL J.",,,Total Votes,909,718,176,15
Pima,001,"Judge - YEHLING, WAYNE E.",,,Yes,637,516,113,8
Pima,001,"Judge - YEHLING, WAYNE E.",,,No,268,199,62,7
Pima,001,"Judge - YEHLING, WAYNE E.",,,Total Votes,905,715,175,15
Pima,001,"Judge - CONSTANT, DANIELLE J.K.",,,Yes,645,519,119,7
Pima,001,"Judge - CONSTANT, DANIELLE J.K.",,,No,253,189,56,8
Pima,001,"Judge - CONSTANT, DANIELLE J.K.",,,Total Votes,898,708,175,15
Pima,001,"Judge - METCALF, D. DOUGLAS",,,Yes,653,526,120,7
Pima,001,"Judge - METCALF, D. DOUGLAS",,,No,251,188,55,8
Pima,001,"Judge - METCALF, D. DOUGLAS",,,Total Votes,904,714,175,15
Pima,001,"Judge - MCGINLEY, CASEY F.",,,Yes,640,516,118,6
Pima,001,"Judge - MCGINLEY, CASEY F.",,,No,262,194,59,9
Pima,001,"Judge - MCGINLEY, CASEY F.",,,Total Votes,902,710,177,15
Pima,001,"Judge - SAKALL, GREG",,,Yes,643,521,115,7
Pima,001,"Judge - SAKALL, GREG",,,No,267,198,61,8
Pima,001,"Judge - SAKALL, GREG",,,Total Votes,910,719,176,15
Pima,001,"Judge - WAGENER, JOAN L.",,,Yes,665,535,124,6
Pima,001,"Judge - WAGENER, JOAN L.",,,No,235,174,52,9
Pima,001,"Judge - WAGENER, JOAN L.",,,Total Votes,900,709,176,15
Pima,001,"Judge - JOHNSON, KELLIE L.",,,Yes,621,497,118,6
Pima,001,"Judge - JOHNSON, KELLIE L.",,,No,282,220,53,9
Pima,001,"Judge - JOHNSON, KELLIE L.",,,Total Votes,903,717,171,15
Pima,001,"Judge - ORTIZ, KIMBERLY H.",,,"No ",243,181,52,10
Pima,001,"Judge - ORTIZ, KIMBERLY H.",,,Total Votes,905,712,178,15
Pima,001,"Judge - MCDONALD, SCOTT DAVID",,,"No ",261,201,51,9
Pima,001,"Judge - MCDONALD, SCOTT DAVID",,,Total Votes,902,714,173,15
Pima,001,"Judge - ABRAMS, LISA ILKA",,,"No ",241,175,57,9
Pima,001,"Judge - ABRAMS, LISA ILKA",,,Total Votes,896,706,175,15
Pima,001,Board of Governors - Pima Community College Dist. 3,,,"GARCIA, MARIA DE LA LUZ ",497,396,92,9
Pima,001,Board of Governors - Pima Community College Dist. 3,,,"RANDALL, KRISTEN ",443,337,99,7
Pima,001,Board of Governors - Pima Community College Dist. 3,,,Write-In Totals,7,5,1,1
Pima,001,Board of Governors - Pima Community College Dist. 3,,,Not Assigned,7,5,1,1
Pima,001,Board of Governors - Pima Community College Dist. 3,,,Total Votes,947,738,192,17
Pima,001,PROPOSITION 133,,,"No ",694,551,132,11
Pima,001,PROPOSITION 133,,,Total Votes,1110,858,235,17
Pima,001,PROPOSITION 134,,,"No ",690,542,138,10
Pima,001,PROPOSITION 134,,,Total Votes,1108,858,234,16
Pima,001,PROPOSITION 135,,,Yes,474,338,129,7
Pima,001,PROPOSITION 135,,,No,618,507,101,10
Pima,001,PROPOSITION 135,,,Total Votes,1092,845,230,17
Pima,001,PROPOSITION 136,,,Yes,323,234,84,5
Pima,001,PROPOSITION 136,,,No,756,603,143,10
Pima,001,PROPOSITION 136,,,Total Votes,1079,837,227,15
Pima,001,PROPOSITION 137,,,Yes,216,152,60,4
Pima,001,PROPOSITION 137,,,No,864,683,169,12
Pima,001,PROPOSITION 137,,,Total Votes,1080,835,229,16
Pima,001,PROPOSITION 138,,,Yes,199,138,54,7
Pima,001,PROPOSITION 138,,,No,919,726,183,10
Pima,001,PROPOSITION 138,,,Total Votes,1118,864,237,17
Pima,001,PROPOSITION 139,,,Yes,771,622,142,7
Pima,001,PROPOSITION 139,,,No,416,296,109,11
Pima,001,PROPOSITION 139,,,Total Votes,1187,918,251,18
Pima,001,PROPOSITION 140,,,Yes,578,422,151,5
Pima,001,PROPOSITION 140,,,No,590,481,96,13
Pima,001,PROPOSITION 140,,,Total Votes,1168,903,247,18
Pima,001,PROPOSITION 311,,,Yes,766,571,183,12
Pima,001,PROPOSITION 311,,,No,398,332,62,4
Pima,001,PROPOSITION 311,,,Total Votes,1164,903,245,16
Pima,001,PROPOSITION 312,,,Yes,628,472,147,9
Pima,001,PROPOSITION 312,,,No,528,422,98,8
Pima,001,PROPOSITION 312,,,Total Votes,1156,894,245,17
Pima,001,PROPOSITION 313,,,Yes,645,482,154,9
Pima,001,PROPOSITION 313,,,No,469,386,77,6
Pima,001,PROPOSITION 313,,,Total Votes,1114,868,231,15
Pima,001,PROPOSITION 314,,,Yes,679,506,162,11
Pima,001,PROPOSITION 314,,,No,437,366,67,4
Pima,001,PROPOSITION 314,,,Total Votes,1116,872,229,15
Pima,001,PROPOSITION 315,,,Yes,472,347,118,7
Pima,001,PROPOSITION 315,,,No,619,506,105,8
Pima,001,PROPOSITION 315,,,Total Votes,1091,853,223,15
Pima,002,Registered Voters,,,,268,268,268,268
Pima,002,Ballots Cast,,,,178,154,23,1
Pima,002,President,,DEM,Kamala D. HARRIS / Tim WALZ,101,87,13,1
Pima,002,President,,REP,Donald J. TRUMP / JD VANCE,73,63,10,0
Pima,002,President,,LBT,Chase OLIVER / Mike ter MATT,0,0,0,0
Pima,002,President,,GRN,Jill STEIN / Rudolph WARE,1,1,0,0
Pima,002,President,,,Write-In Totals,1,1,0,0
Pima,002,President,,,Not Assigned,1,1,0,0
Pima,002,President,,,Total Votes,176,152,23,1
Pima,002,U.S. Senate,,DEM,Ruben GALLEGO,100,88,12,0
Pima,002,U.S. Senate,,REP,Kari LAKE,69,57,11,1
Pima,002,U.S. Senate,,GRN,Eduardo QUINTANA,7,7,0,0
Pima,002,U.S. Senate,,,Write-In Totals,0,0,0,0
Pima,002,U.S. Senate,,,Not Assigned,0,0,0,0
Pima,002,U.S. Senate,,,Total Votes,176,152,23,1
Pima,002,U.S. House,7,DEM,Raul M. GRIJALVA,97,85,11,1
Pima,002,U.S. House,7,REP,Daniel Francis BUTIEREZ SR.,74,63,11,0
Pima,002,U.S. House,7,,Write-In Totals,0,0,0,0
Pima,002,U.S. House,7,,Not Assigned,0,0,0,0
Pima,002,U.S. House,7,,Total Votes,171,148,22,1
Pima,002,State Senate,23,DEM,Brian FERNANDEZ,91,82,9,0
Pima,002,State Senate,23,REP,Michelle ALTHERR,75,62,12,1
Pima,002,State Senate,23,,Write-In Totals,0,0,0,0
Pima,002,State Senate,23,,Not Assigned,0,0,0,0
Pima,002,State Senate,23,,Total Votes,166,144,21,1
Pima,002,State House,23,DEM,Matias ROSALES,59,51,8,0
Pima,002,State House,23,DEM,Mariana SANDOVAL,98,85,12,1
Pima,002,State House,23,REP,Michele PENA,73,62,11,0
Pima,002,State House,23,,Write-In Totals,3,3,0,0
Pima,002,State House,23,,Not Assigned,3,3,0,0
Pima,002,State House,23,,Total Votes,233,201,31,1
Pima,002,Corporation Commissioner,,DEM,Ylenia AGUILAR,78,69,9,0
Pima,002,Corporation Commissioner,,DEM,Jonathon HILL,73,65,8,0
Pima,002,Corporation Commissioner,,DEM,Joshua POLACHECK,68,62,6,0
Pima,002,Corporation Commissioner,,REP,Rene LOPEZ,65,56,9,0
Pima,002,Corporation Commissioner,,REP,Lea MARQUEZ PETERSON,63,54,9,0
Pima,002,Corporation Commissioner,,REP,Rachel WALDEN,67,57,9,1
Pima,002,Corporation Commissioner,,GRN,Mike CEASE,9,9,0,0
Pima,002,Corporation Commissioner,,GRN,Nina LUXENBERG,9,9,0,0
Pima,002,Corporation Commissioner,,,Write-In Totals,0,0,0,0
Pima,002,Corporation Commissioner,,,Not Assigned,0,0,0,0
Pima,002,Corporation Commissioner,,,Total Votes,432,381,50,1
Pima,002,Board of Supervisors District 3,3,DEM,"Jennifer ""Jen"" Allen",88,76,11,1
Pima,002,Board of Supervisors District 3,3,REP,"Janet ""JL"" WITTENBRAKER",71,60,11,0
Pima,002,Board of Supervisors District 3,3,IND,Iman-Utupia Layjou Bah,4,4,0,0
Pima,002,Board of Supervisors District 3,3,,Write-In Totals,0,0,0,0
Pima,002,Board of Supervisors District 3,3,,Not Assigned,0,0,0,0
Pima,002,Board of Supervisors District 3,3,,Total Votes,163,140,22,1
Pima,002,County Assessor,,DEM,Suzanne DROUBIE,103,89,13,1
Pima,002,County Assessor,,,Write-In Totals,8,8,0,0
Pima,002,County Assessor,,,Not Assigned,8,8,0,0
Pima,002,County Assessor,,,Total Votes,111,97,13,1
Pima,002,County Attorney,,DEM,Laura CONOVER,93,78,14,1
Pima,002,County Attorney,,GRN,Howard DRUAN,32,29,3,0
Pima,002,County Attorney,,,Write-In Totals,3,3,0,0
Pima,002,County Attorney,,,Not Assigned,3,3,0,0
Pima,002,County Attorney,,,Total Votes,128,110,17,1
Pima,002,County Recorder,,DEM,Gabriella CAZARES-KELLY,97,85,11,1
Pima,002,County Recorder,,REP,Dominic CAMPBELL-GONZALEZ,66,55,11,0
Pima,002,County Recorder,,,Write-In Totals,0,0,0,0
Pima,002,County Recorder,,,Not Assigned,0,0,0,0
Pima,002,County Recorder,,,Total Votes,163,140,22,1
Pima,002,County Sheriff,,DEM,Chris NANOS,89,78,10,1
Pima,002,County Sheriff,,REP,Heather LAPPIN,74,62,12,0
Pima,002,County Sheriff,,,Write-In Totals,2,2,0,0
Pima,002,County Sheriff,,,Not Assigned,2,2,0,0
Pima,002,County Sheriff,,,Total Votes,165,142,22,1
Pima,002,County School Superintendent,,,"WILLIAMS, DUSTIN",103,91,11,1
Pima,002,County School Superintendent,,,Write-In Totals,9,8,1,0
Pima,002,County School Superintendent,,,Not Assigned,9,8,1,0
Pima,002,County School Superintendent,,,Total Votes,112,99,12,1
Pima,002,County Treasurer,,DEM,Brian JOHNSON,90,78,11,1
Pima,002,County Treasurer,,REP,Chris ACKERLEY,73,62,11,0
Pima,002,County Treasurer,,,Write-In Totals,0,0,0,0
Pima,002,County Treasurer,,,Not Assigned,0,0,0,0
Pima,002,County Treasurer,,,Total Votes,163,140,22,1
Pima,002,Retain Justice-KING,,,Yes,76,62,13,1
Pima,002,Retain Justice-KING,,,No,59,54,5,0
Pima,002,Retain Justice-KING,,,Total Votes,135,116,18,1
Pima,002,Retain Justice-BOLICK,,,Yes,62,50,11,1
Pima,002,Retain Justice-BOLICK,,,No,63,58,5,0
Pima,002,Retain Justice-BOLICK,,,Total Votes,125,108,16,1
Pima,002,"Judge - ECKERSTROM, PETER J.",,,Yes,76,65,10,1
Pima,002,"Judge - ECKERSTROM, PETER J.",,,No,50,46,4,0
Pima,002,"Judge - ECKERSTROM, PETER J.",,,Total Votes,126,111,14,1
Pima,002,"Judge - STARING, CHRISTOPHER P.",,,Yes,70,57,12,1
Pima,002,"Judge - STARING, CHRISTOPHER P.",,,No,51,48,3,0
Pima,002,"Judge - STARING, CHRISTOPHER P.",,,Total Votes,121,105,15,1
Pima,002,"Judge - GRIFFIN, BRENDEN J.",,,Yes,71,61,9,1
Pima,002,"Judge - GRIFFIN, BRENDEN J.",,,No,47,42,5,0
Pima,002,"Judge - GRIFFIN, BRENDEN J.",,,Total Votes,118,103,14,1
Pima,002,"Judge - LEE, KENNETH",,,Yes,71,58,12,1
Pima,002,"Judge - LEE, KENNETH",,,No,47,44,3,0
Pima,002,"Judge - LEE, KENNETH",,,Total Votes,118,102,15,1
Pima,002,"Judge - BRYSON, KYLE A.",,,Yes,69,58,10,1
Pima,002,"Judge - BRYSON, KYLE A.",,,No,48,44,4,0
Pima,002,"Judge - BRYSON, KYLE A.",,,Total Votes,117,102,14,1
Pima,002,"Judge - COHEN, GARY J",,,Yes,73,61,11,1
Pima,002,"Judge - COHEN, GARY J",,,No,42,39,3,0
Pima,002,"Judge - COHEN, GARY J",,,Total Votes,115,100,14,1
Pima,002,"Judge - GORDON, RICHARD E.",,,Yes,70,58,11,1
Pima,002,"Judge - GORDON, RICHARD E.",,,No,46,42,4,0
Pima,002,"Judge - GORDON, RICHARD E.",,,Total Votes,116,100,15,1
Pima,002,"Judge - BUTLER, MICHAEL J.",,,Yes,68,58,9,1
Pima,002,"Judge - BUTLER, MICHAEL J.",,,No,44,39,5,0
Pima,002,"Judge - BUTLER, MICHAEL J.",,,Total Votes,112,97,14,1
Pima,002,"Judge - YEHLING, WAYNE E.",,,Yes,69,57,11,1
Pima,002,"Judge - YEHLING, WAYNE E.",,,No,44,41,3,0
Pima,002,"Judge - YEHLING, WAYNE E.",,,Total Votes,113,98,14,1
Pima,002,"Judge - CONSTANT, DANIELLE J.K.",,,Yes,67,57,9,1
Pima,002,"Judge - CONSTANT, DANIELLE J.K.",,,No,45,40,5,0
Pima,002,"Judge - CONSTANT, DANIELLE J.K.",,,Total Votes,112,97,14,1
Pima,002,"Judge - METCALF, D. DOUGLAS",,,Yes,68,58,9,1
Pima,002,"Judge - METCALF, D. DOUGLAS",,,No,45,40,5,0
Pima,002,"Judge - METCALF, D. DOUGLAS",,,Total Votes,113,98,14,1
Pima,002,"Judge - MCGINLEY, CASEY F.",,,Yes,71,59,11,1
Pima,002,"Judge - MCGINLEY, CASEY F.",,,No,44,41,3,0
Pima,002,"Judge - MCGINLEY, CASEY F.",,,Total Votes,115,100,14,1
Pima,002,"Judge - SAKALL, GREG",,,Yes,67,55,11,1
Pima,002,"Judge - SAKALL, GREG",,,No,48,45,3,0
Pima,002,"Judge - SAKALL, GREG",,,Total Votes,115,100,14,1
Pima,002,"Judge - WAGENER, JOAN L.",,,Yes,67,57,9,1
Pima,002,"Judge - WAGENER, JOAN L.",,,No,46,41,5,0
Pima,002,"Judge - WAGENER, JOAN L.",,,Total Votes,113,98,14,1
Pima,002,"Judge - JOHNSON, KELLIE L.",,,Yes,66,54,11,1
Pima,002,"Judge - JOHNSON, KELLIE L.",,,No,49,46,3,0
Pima,002,"Judge - JOHNSON, KELLIE L.",,,Total Votes,115,100,14,1
Pima,002,"Judge - ORTIZ, KIMBERLY H.",,,"No ",43,40,3,0
Pima,002,"Judge - ORTIZ, KIMBERLY H.",,,Total Votes,116,100,15,1
Pima,002,"Judge - MCDONALD, SCOTT DAVID",,,"No ",49,44,5,0
Pima,002,"Judge - MCDONALD, SCOTT DAVID",,,Total Votes,114,99,14,1
Pima,002,"Judge - ABRAMS, LISA ILKA",,,"No ",42,39,3,0
Pima,002,"Judge - ABRAMS, LISA ILKA",,,Total Votes,119,103,15,1
Pima,002,Board of Governors - Pima Community College Dist. 3,,,"GARCIA, MARIA DE LA LUZ ",45,36,8,1
Pima,002,Board of Governors - Pima Community College Dist. 3,,,"RANDALL, KRISTEN ",74,65,9,0
Pima,002,Board of Governors - Pima Community College Dist. 3,,,Write-In Totals,1,1,0,0
Pima,002,Board of Governors - Pima Community College Dist. 3,,,Not Assigned,1,1,0,0
Pima,002,Board of Governors - Pima Community College Dist. 3,,,Total Votes,120,102,17,1
Pima,002,PROPOSITION 133,,,"No ",83,70,13,0
Pima,002,PROPOSITION 133,,,Total Votes,141,120,20,1
Pima,002,PROPOSITION 134,,,"No ",88,76,12,0
Pima,002,PROPOSITION 134,,,Total Votes,143,123,19,1
Pima,002,PROPOSITION 135,,,Yes,57,49,7,1
Pima,002,PROPOSITION 135,,,No,85,73,12,0
Pima,002,PROPOSITION 135,,,Total Votes,142,122,19,1
Pima,002,PROPOSITION 136,,,Yes,48,43,5,0
Pima,002,PROPOSITION 136,,,No,91,77,14,0
Pima,002,PROPOSITION 136,,,Total Votes,139,120,19,0
Pima,002,PROPOSITION 137,,,Yes,34,28,5,1
Pima,002,PROPOSITION 137,,,No,108,94,14,0
Pima,002,PROPOSITION 137,,,Total Votes,142,122,19,1
Pima,002,PROPOSITION 138,,,Yes,24,19,5,0
Pima,002,PROPOSITION 138,,,No,119,103,15,1
Pima,002,PROPOSITION 138,,,Total Votes,143,122,20,1
Pima,002,PROPOSITION 139,,,Yes,122,107,14,1
Pima,002,PROPOSITION 139,,,No,44,36,8,0
Pima,002,PROPOSITION 139,,,Total Votes,166,143,22,1
Pima,002,PROPOSITION 140,,,Yes,85,74,10,1
Pima,002,PROPOSITION 140,,,No,74,62,12,0
Pima,002,PROPOSITION 140,,,Total Votes,159,136,22,1
Pima,002,PROPOSITION 311,,,Yes,107,90,16,1
Pima,002,PROPOSITION 311,,,No,55,50,5,0
Pima,002,PROPOSITION 311,,,Total Votes,162,140,21,1
Pima,002,PROPOSITION 312,,,Yes,83,73,9,1
Pima,002,PROPOSITION 312,,,No,74,62,12,0
Pima,002,PROPOSITION 312,,,Total Votes,157,135,21,1
Pima,002,PROPOSITION 313,,,Yes,85,71,13,1
Pima,002,PROPOSITION 313,,,No,64,57,7,0
Pima,002,PROPOSITION 313,,,Total Votes,149,128,20,1
Pima,002,PROPOSITION 314,,,Yes,90,78,12,0
Pima,002,PROPOSITION 314,,,No,57,50,7,0
Pima,002,PROPOSITION 314,,,Total Votes,147,128,19,0
Pima,002,PROPOSITION 315,,,Yes,70,62,7,1
Pima,002,PROPOSITION 315,,,No,71,60,11,0
Pima,002,PROPOSITION 315,,,Total Votes,141,122,18,1
Pima,003,Registered Voters,,,,258,258,258,258
Pima,003,Ballots Cast,,,,189,76,108,5
Pima,003,President,,DEM,Kamala D. HARRIS / Tim WALZ,174,75,97,2
Pima,003,President,,REP,Donald J. TRUMP / JD VANCE,8,0,5,3
Pima,003,President,,LBT,Chase OLIVER / Mike ter MATT,1,0,1,0
Pima,003,President,,GRN,Jill STEIN / Rudolph WARE,1,0,1,0
Pima,003,President,,,Write-In Totals,0,0,0,0
Pima,003,President,,,Not Assigned,0,0,0,0
Pima,003,President,,,Total Votes,184,75,104,5
Pima,003,U.S. Senate,,DEM,Ruben GALLEGO,171,72,97,2
Pima,003,U.S. Senate,,REP,Kari LAKE,10,1,6,3
Pima,003,U.S. Senate,,GRN,Eduardo QUINTANA,7,3,4,0
Pima,003,U.S. Senate,,,Write-In Totals,0,0,0,0
Pima,003,U.S. Senate,,,Not Assigned,0,0,0,0
Pima,003,U.S. Senate,,,Total Votes,188,76,107,5
Pima,003,U.S. House,7,DEM,Raul M. GRIJALVA,178,74,102,2
Pima,003,U.S. House,7,REP,Daniel Francis BUTIEREZ SR.,7,0,5,2
Pima,003,U.S. House,7,,Write-In Totals,1,1,0,0
Pima,003,U.S. House,7,,Not Assigned,1,1,0,0
Pima,003,U.S. House,7,,Total Votes,186,75,107,4
Pima,003,State Senate,23,DEM,Brian FERNANDEZ,173,74,99,0
Pima,003,State Senate,23,REP,Michelle ALTHERR,12,2,8,2
Pima,003,State Senate,23,,Write-In Totals,0,0,0,0
Pima,003,State Senate,23,,Not Assigned,0,0,0,0
Pima,003,State Senate,23,,Total Votes,185,76,107,2
Pima,003,State House,23,DEM,Matias ROSALES,116,51,65,0
Pima,003,State House,23,DEM,Mariana SANDOVAL,137,65,72,0
Pima,003,State House,23,REP,Michele PENA,14,2,10,2
Pima,003,State House,23,,Write-In Totals,1,1,0,0
Pima,003,State House,23,,Not Assigned,1,1,0,0
Pima,003,State House,23,,Total Votes,268,119,147,2
Pima,003,Corporation Commissioner,,DEM,Ylenia AGUILAR,136,63,71,2
Pima,003,Corporation Commissioner,,DEM,Jonathon HILL,109,52,55,2
Pima,003,Corporation Commissioner,,DEM,Joshua POLACHECK,117,56,59,2
Pima,003,Corporation Commissioner,,REP,Rene LOPEZ,23,2,19,2
Pima,003,Corporation Commissioner,,REP,Lea MARQUEZ PETERSON,7,2,4,1
Pima,003,Corporation Commissioner,,REP,Rachel WALDEN,7,1,3,3
Pima,003,Corporation Commissioner,,GRN,Mike CEASE,9,4,5,0
Pima,003,Corporation Commissioner,,GRN,Nina LUXENBERG,4,2,2,0
Pima,003,Corporation Commissioner,,,Write-In Totals,1,1,0,0
Pima,003,Corporation Commissioner,,,Not Assigned,0,0,0,0
Pima,003,Corporation Commissioner,,,Total Votes,413,183,218,12
Pima,003,Board of Supervisors District 3,3,DEM,"Jennifer ""Jen"" Allen",169,72,96,1
Pima,003,Board of Supervisors District 3,3,REP,"Janet ""JL"" WITTENBRAKER",8,0,5,3
Pima,003,Board of Supervisors District 3,3,IND,Iman-Utupia Layjou Bah,6,1,4,1
Pima,003,Board of Supervisors District 3,3,,Write-In Totals,2,1,1,0
Pima,003,Board of Supervisors District 3,3,,Not Assigned,2,1,1,0
Pima,003,Board of Supervisors District 3,3,,Total Votes,185,74,106,5
