county,precinct,office,district,party,candidate,votes,election_day,provisional,early
Greenlee,002 BLUE,State House,14,REP,"NUTT, BECKY",21,7,0,14
Greenlee,003 CLIFTON 1,State House,14,REP,"NUTT, BECKY",361,135,3,223
Greenlee,004 CLIFTON 2,State House,14,REP,"NUTT, BECKY",233,51,1,181
Greenlee,005 MORENCI,State House,14,REP,"NUTT, BECKY",522,239,10,273
Greenlee,006 EAST PLANTSITE,State House,14,REP,"NUTT, BECKY",134,74,0,60
Greenlee,007 YORK/SHELDON,State House,14,REP,"NUTT, BECKY",399,121,1,277
Greenlee,008 DUNCAN,State House,14,REP,"NUTT, BECKY",523,161,9,353
Greenlee,001 EAGLE,State House,14,DEM,"BEACH - MOSCHETTI, KIMBERLY ""KIM""",0,0,0,0
Greenlee,002 BLUE,State House,14,DEM,"BEACH - MOSCHETTI, KIMBERLY ""KIM""",0,0,0,0
Greenlee,003 CLIFTON 1,State House,14,DEM,"BEACH - MOSCHETTI, KIMBERLY ""KIM""",267,48,0,219
Greenlee,004 CLIFTON 2,State House,14,DEM,"BEACH - MOSCHETTI, KIMBERLY ""KIM""",168,19,0,149
Greenlee,005 MORENCI,State House,14,DEM,"BEACH - MOSCHETTI, KIMBERLY ""KIM""",253,74,2,177
Greenlee,006 EAST PLANTSITE,State House,14,DEM,"BEACH - MOSCHETTI, KIMBERLY ""KIM""",45,13,0,32
Greenlee,007 YORK/SHELDON,State House,14,DEM,"BEACH - MOSCHETTI, KIMBERLY ""KIM""",141,18,0,123
Greenlee,008 DUNCAN,State House,14,DEM,"BEACH - MOSCHETTI, KIMBERLY ""KIM""",148,26,3,119
Greenlee,001 EAGLE,State House,14,DEM,"MAESTAS-CONDOS, RONNIE",0,0,0,0
Greenlee,002 BLUE,State House,14,DEM,"MAESTAS-CONDOS, RONNIE",2,1,0,1
Greenlee,003 CLIFTON 1,State House,14,DEM,"MAESTAS-CONDOS, RONNIE",328,61,0,267
Greenlee,004 CLIFTON 2,State House,14,DEM,"MAESTAS-CONDOS, RONNIE",184,19,0,165
Greenlee,005 MORENCI,State House,14,DEM,"MAESTAS-CONDOS, RONNIE",230,62,1,167
Greenlee,006 EAST PLANTSITE,State House,14,DEM,"MAESTAS-CONDOS, RONNIE",49,14,0,35
Greenlee,007 YORK/SHELDON,State House,14,DEM,"MAESTAS-CONDOS, RONNIE",147,18,0,129
Greenlee,008 DUNCAN,State House,14,DEM,"MAESTAS-CONDOS, RONNIE",134,23,1,110
Greenlee,001 EAGLE,Corporation Commissioner,,REP,"MARQUEZ PETERSON, LEA",13,0,0,13
Greenlee,002 BLUE,Corporation Commissioner,,REP,"MARQUEZ PETERSON, LEA",22,6,0,16
Greenlee,003 CLIFTON 1,Corporation Commissioner,,REP,"MARQUEZ PETERSON, LEA",323,134,3,186
Greenlee,004 CLIFTON 2,Corporation Commissioner,,REP,"MARQUEZ PETERSON, LEA",204,47,1,156
Greenlee,005 MORENCI,Corporation Commissioner,,REP,"MARQUEZ PETERSON, LEA",482,228,8,246
Greenlee,006 EAST PLANTSITE,Corporation Commissioner,,REP,"MARQUEZ PETERSON, LEA",125,73,0,52
Greenlee,007 YORK/SHELDON,Corporation Commissioner,,REP,"MARQUEZ PETERSON, LEA",341,110,1,230
Greenlee,008 DUNCAN,Corporation Commissioner,,REP,"MARQUEZ PETERSON, LEA",475,152,8,315
Greenlee,001 EAGLE,Corporation Commissioner,,REP,"O'CONNOR, JAMES ""JIM""",14,1,0,13
Greenlee,002 BLUE,Corporation Commissioner,,REP,"O'CONNOR, JAMES ""JIM""",20,5,0,15
Greenlee,003 CLIFTON 1,Corporation Commissioner,,REP,"O'CONNOR, JAMES ""JIM""",296,127,3,166
Greenlee,004 CLIFTON 2,Corporation Commissioner,,REP,"O'CONNOR, JAMES ""JIM""",181,43,1,137
Greenlee,005 MORENCI,Corporation Commissioner,,REP,"O'CONNOR, JAMES ""JIM""",501,239,9,253
Greenlee,006 EAST PLANTSITE,Corporation Commissioner,,REP,"O'CONNOR, JAMES ""JIM""",135,72,0,63
Greenlee,007 YORK/SHELDON,Corporation Commissioner,,REP,"O'CONNOR, JAMES ""JIM""",346,108,1,237
Greenlee,008 DUNCAN,Corporation Commissioner,,REP,"O'CONNOR, JAMES ""JIM""",500,153,8,339
Greenlee,001 EAGLE,Corporation Commissioner,,REP,"SLOAN, ERIC",14,1,0,13
Greenlee,002 BLUE,Corporation Commissioner,,REP,"SLOAN, ERIC",17,4,0,13
Greenlee,003 CLIFTON 1,Corporation Commissioner,,REP,"SLOAN, ERIC",283,119,3,161
Greenlee,004 CLIFTON 2,Corporation Commissioner,,REP,"SLOAN, ERIC",178,41,1,136
Greenlee,005 MORENCI,Corporation Commissioner,,REP,"SLOAN, ERIC",493,235,7,251
Greenlee,006 EAST PLANTSITE,Corporation Commissioner,,REP,"SLOAN, ERIC",131,75,0,56
Greenlee,007 YORK/SHELDON,Corporation Commissioner,,REP,"SLOAN, ERIC",333,100,1,232
Greenlee,008 DUNCAN,Corporation Commissioner,,REP,"SLOAN, ERIC",475,147,6,322
Greenlee,001 EAGLE,Corporation Commissioner,,DEM,"MUNDELL, WILLIAM ""BILL""",0,0,0,0
Greenlee,002 BLUE,Corporation Commissioner,,DEM,"MUNDELL, WILLIAM ""BILL""",2,1,0,1
Greenlee,003 CLIFTON 1,Corporation Commissioner,,DEM,"MUNDELL, WILLIAM ""BILL""",308,54,0,254
Greenlee,004 CLIFTON 2,Corporation Commissioner,,DEM,"MUNDELL, WILLIAM ""BILL""",178,22,0,156
Greenlee,005 MORENCI,Corporation Commissioner,,DEM,"MUNDELL, WILLIAM ""BILL""",227,67,2,158
Greenlee,006 EAST PLANTSITE,Corporation Commissioner,,DEM,"MUNDELL, WILLIAM ""BILL""",47,14,0,33
Greenlee,007 YORK/SHELDON,Corporation Commissioner,,DEM,"MUNDELL, WILLIAM ""BILL""",161,23,0,138
Greenlee,008 DUNCAN,Corporation Commissioner,,DEM,"MUNDELL, WILLIAM ""BILL""",135,25,2,108
Greenlee,001 EAGLE,Corporation Commissioner,,DEM,"STANFIELD, SHEA",0,0,0,0
Greenlee,002 BLUE,Corporation Commissioner,,DEM,"STANFIELD, SHEA",2,1,0,1
Greenlee,003 CLIFTON 1,Corporation Commissioner,,DEM,"STANFIELD, SHEA",279,53,0,226
Greenlee,004 CLIFTON 2,Corporation Commissioner,,DEM,"STANFIELD, SHEA",166,19,0,147
Greenlee,005 MORENCI,Corporation Commissioner,,DEM,"STANFIELD, SHEA",221,66,2,153
Greenlee,006 EAST PLANTSITE,Corporation Commissioner,,DEM,"STANFIELD, SHEA",41,12,0,29
Greenlee,007 YORK/SHELDON,Corporation Commissioner,,DEM,"STANFIELD, SHEA",136,17,0,119
Greenlee,008 DUNCAN,Corporation Commissioner,,DEM,"STANFIELD, SHEA",134,22,3,109
Greenlee,001 EAGLE,Corporation Commissioner,,DEM,"TOVAR, ANNA",1,1,0,0
Greenlee,002 BLUE,Corporation Commissioner,,DEM,"TOVAR, ANNA",6,3,0,3
Greenlee,003 CLIFTON 1,Corporation Commissioner,,DEM,"TOVAR, ANNA",336,60,0,276
Greenlee,004 CLIFTON 2,Corporation Commissioner,,DEM,"TOVAR, ANNA",204,23,0,181
Greenlee,005 MORENCI,Corporation Commissioner,,DEM,"TOVAR, ANNA",285,76,3,206
Greenlee,006 EAST PLANTSITE,Corporation Commissioner,,DEM,"TOVAR, ANNA",49,12,0,37
Greenlee,007 YORK/SHELDON,Corporation Commissioner,,DEM,"TOVAR, ANNA",163,24,0,139
Greenlee,008 DUNCAN,Corporation Commissioner,,DEM,"TOVAR, ANNA",167,33,2,132
Greenlee,003 CLIFTON 1,Board of Supervisors Dist. 1,,DEM,"GOMEZ, DAVID",236,40,1,195
Greenlee,004 CLIFTON 2,Board of Supervisors Dist. 1,,DEM,"GOMEZ, DAVID",181,17,0,164
Greenlee,003 CLIFTON 1,Board of Supervisors Dist. 1,,IND,"BRINKLEY, JACOB",110,47,1,62
Greenlee,004 CLIFTON 2,Board of Supervisors Dist. 1,,IND,"BRINKLEY, JACOB",75,18,1,56
Greenlee,003 CLIFTON 1,Board of Supervisors Dist. 1,,IND,"HORN, NICOLE",204,69,1,134
Greenlee,004 CLIFTON 2,Board of Supervisors Dist. 1,,IND,"HORN, NICOLE",107,18,0,89
Greenlee,001 EAGLE,Board of Supervisors Dist. 2,,IND,"CAMPBELL, RON",9,1,0,8
Greenlee,002 BLUE,Board of Supervisors Dist. 2,,IND,"CAMPBELL, RON",24,8,0,16
Greenlee,005 MORENCI,Board of Supervisors Dist. 2,,IND,"CAMPBELL, RON",775,299,11,465
Greenlee,006 EAST PLANTSITE,Board of Supervisors Dist. 2,,IND,"CAMPBELL, RON",173,79,0,94
Greenlee,007 YORK/SHELDON,Board of Supervisors Dist. 3,,REP,"MENGES, SUZANNE",268,74,0,194
Greenlee,008 DUNCAN,Board of Supervisors Dist. 3,,REP,"MENGES, SUZANNE",283,82,4,197
Greenlee,007 YORK/SHELDON,Board of Supervisors Dist. 3,,IND,"LUNT, RICHARD",311,65,1,245
Greenlee,008 DUNCAN,Board of Supervisors Dist. 3,,IND,"LUNT, RICHARD",453,115,7,331
Greenlee,001 EAGLE,County Attorney,,IND,"FORD, JEREMY",8,1,0,7
Greenlee,002 BLUE,County Attorney,,IND,"FORD, JEREMY",23,8,0,15
Greenlee,003 CLIFTON 1,County Attorney,,IND,"FORD, JEREMY",625,195,3,427
Greenlee,004 CLIFTON 2,County Attorney,,IND,"FORD, JEREMY",362,67,1,294
Greenlee,005 MORENCI,County Attorney,,IND,"FORD, JEREMY",779,305,11,463
Greenlee,006 EAST PLANTSITE,County Attorney,,IND,"FORD, JEREMY",184,86,0,98
Greenlee,007 YORK/SHELDON,County Attorney,,IND,"FORD, JEREMY",470,127,1,342
Greenlee,008 DUNCAN,County Attorney,,IND,"FORD, JEREMY",639,175,11,453
Greenlee,001 EAGLE,County Sheriff,,REP,"SUMNER, TIM",10,1,0,9
Greenlee,002 BLUE,County Sheriff,,REP,"SUMNER, TIM",24,8,0,16
Greenlee,003 CLIFTON 1,County Sheriff,,REP,"SUMNER, TIM",214,69,1,144
Greenlee,004 CLIFTON 2,County Sheriff,,REP,"SUMNER, TIM",107,17,0,90
Greenlee,005 MORENCI,County Sheriff,,REP,"SUMNER, TIM",361,148,6,207
Greenlee,006 EAST PLANTSITE,County Sheriff,,REP,"SUMNER, TIM",92,45,0,47
Greenlee,007 YORK/SHELDON,County Sheriff,,REP,"SUMNER, TIM",204,51,1,152
Greenlee,008 DUNCAN,County Sheriff,,REP,"SUMNER, TIM",321,91,6,224
Greenlee,001 EAGLE,County Sheriff,,DEM,"AVILA, LARRY",3,0,0,3
Greenlee,002 BLUE,County Sheriff,,DEM,"AVILA, LARRY",0,0,0,0
Greenlee,003 CLIFTON 1,County Sheriff,,DEM,"AVILA, LARRY",232,43,0,189
Greenlee,004 CLIFTON 2,County Sheriff,,DEM,"AVILA, LARRY",158,15,0,143
Greenlee,005 MORENCI,County Sheriff,,DEM,"AVILA, LARRY",175,49,1,125
Greenlee,006 EAST PLANTSITE,County Sheriff,,DEM,"AVILA, LARRY",39,11,0,28
Greenlee,007 YORK/SHELDON,County Sheriff,,DEM,"AVILA, LARRY",129,30,0,99
Greenlee,008 DUNCAN,County Sheriff,,DEM,"AVILA, LARRY",91,15,3,73
Greenlee,001 EAGLE,County Sheriff,,IND,"AGUILAR, JAIME",0,0,0,0
Greenlee,002 BLUE,County Sheriff,,IND,"AGUILAR, JAIME",0,0,0,0
Greenlee,003 CLIFTON 1,County Sheriff,,IND,"AGUILAR, JAIME",79,27,0,52
Greenlee,004 CLIFTON 2,County Sheriff,,IND,"AGUILAR, JAIME",61,6,0,55
Greenlee,005 MORENCI,County Sheriff,,IND,"AGUILAR, JAIME",68,26,1,41
Greenlee,006 EAST PLANTSITE,County Sheriff,,IND,"AGUILAR, JAIME",13,6,0,7
Greenlee,007 YORK/SHELDON,County Sheriff,,IND,"AGUILAR, JAIME",40,2,0,38
Greenlee,008 DUNCAN,County Sheriff,,IND,"AGUILAR, JAIME",48,9,0,39
Greenlee,001 EAGLE,County Sheriff,,IND,"ELLISON, ERIC",2,0,0,2
Greenlee,002 BLUE,County Sheriff,,IND,"ELLISON, ERIC",1,0,0,1
Greenlee,003 CLIFTON 1,County Sheriff,,IND,"ELLISON, ERIC",222,65,2,155
Greenlee,004 CLIFTON 2,County Sheriff,,IND,"ELLISON, ERIC",132,34,1,97
Greenlee,005 MORENCI,County Sheriff,,IND,"ELLISON, ERIC",277,102,3,172
Greenlee,006 EAST PLANTSITE,County Sheriff,,IND,"ELLISON, ERIC",60,28,0,32
Greenlee,007 YORK/SHELDON,County Sheriff,,IND,"ELLISON, ERIC",222,57,0,165
Greenlee,008 DUNCAN,County Sheriff,,IND,"ELLISON, ERIC",287,83,2,202
Greenlee,001 EAGLE,County Treasurer,,IND,"BERUBE, DIANE",11,1,0,10
Greenlee,002 BLUE,County Treasurer,,IND,"BERUBE, DIANE",21,7,0,14
Greenlee,003 CLIFTON 1,County Treasurer,,IND,"BERUBE, DIANE",652,197,3,452
Greenlee,004 CLIFTON 2,County Treasurer,,IND,"BERUBE, DIANE",403,71,1,331
Greenlee,005 MORENCI,County Treasurer,,IND,"BERUBE, DIANE",799,310,11,478
Greenlee,006 EAST PLANTSITE,County Treasurer,,IND,"BERUBE, DIANE",185,85,0,100
Greenlee,007 YORK/SHELDON,County Treasurer,,IND,"BERUBE, DIANE",542,134,1,407
Greenlee,008 DUNCAN,County Treasurer,,IND,"BERUBE, DIANE",672,186,11,475
Greenlee,001 EAGLE,County School Superintendent,,DEM,"BOLING, BRYAN",5,1,0,4
Greenlee,002 BLUE,County School Superintendent,,DEM,"BOLING, BRYAN",22,8,0,14
Greenlee,003 CLIFTON 1,County School Superintendent,,DEM,"BOLING, BRYAN",474,136,1,337
Greenlee,004 CLIFTON 2,County School Superintendent,,DEM,"BOLING, BRYAN",290,43,0,247
Greenlee,005 MORENCI,County School Superintendent,,DEM,"BOLING, BRYAN",590,228,10,352
Greenlee,006 EAST PLANTSITE,County School Superintendent,,DEM,"BOLING, BRYAN",138,69,0,69
Greenlee,007 YORK/SHELDON,County School Superintendent,,DEM,"BOLING, BRYAN",320,79,0,241
Greenlee,008 DUNCAN,County School Superintendent,,DEM,"BOLING, BRYAN",419,113,10,296
Greenlee,001 EAGLE,County Recorder,,IND,"MILHEIRO, SHARIE",9,1,0,8
Greenlee,002 BLUE,County Recorder,,IND,"MILHEIRO, SHARIE",23,8,0,15
Greenlee,003 CLIFTON 1,County Recorder,,IND,"MILHEIRO, SHARIE",667,196,3,468
Greenlee,004 CLIFTON 2,County Recorder,,IND,"MILHEIRO, SHARIE",404,71,1,332
Greenlee,005 MORENCI,County Recorder,,IND,"MILHEIRO, SHARIE",805,309,11,485
Greenlee,006 EAST PLANTSITE,County Recorder,,IND,"MILHEIRO, SHARIE",187,87,0,100
Greenlee,007 YORK/SHELDON,County Recorder,,IND,"MILHEIRO, SHARIE",515,127,1,387
Greenlee,008 DUNCAN,County Recorder,,IND,"MILHEIRO, SHARIE",634,179,11,444
Greenlee,001 EAGLE,County Assessor,,IND,"CATHCART, JOANN ""JOJO""",14,1,0,13
Greenlee,002 BLUE,County Assessor,,IND,"CATHCART, JOANN ""JOJO""",17,4,0,13
Greenlee,003 CLIFTON 1,County Assessor,,IND,"CATHCART, JOANN ""JOJO""",462,126,2,334
Greenlee,004 CLIFTON 2,County Assessor,,IND,"CATHCART, JOANN ""JOJO""",308,46,0,262
Greenlee,005 MORENCI,County Assessor,,IND,"CATHCART, JOANN ""JOJO""",545,213,9,323
Greenlee,006 EAST PLANTSITE,County Assessor,,IND,"CATHCART, JOANN ""JOJO""",101,37,0,64
Greenlee,007 YORK/SHELDON,County Assessor,,IND,"CATHCART, JOANN ""JOJO""",350,86,0,264
Greenlee,008 DUNCAN,County Assessor,,IND,"CATHCART, JOANN ""JOJO""",519,126,7,386
Greenlee,001 EAGLE,County Assessor,,IND,"REED, DOUG",1,0,0,1
Greenlee,002 BLUE,County Assessor,,IND,"REED, DOUG",6,4,0,2
Greenlee,003 CLIFTON 1,County Assessor,,IND,"REED, DOUG",228,74,1,153
Greenlee,004 CLIFTON 2,County Assessor,,IND,"REED, DOUG",131,24,1,106
Greenlee,005 MORENCI,County Assessor,,IND,"REED, DOUG",273,98,2,173
Greenlee,006 EAST PLANTSITE,County Assessor,,IND,"REED, DOUG",88,51,0,37
Greenlee,007 YORK/SHELDON,County Assessor,,IND,"REED, DOUG",222,51,1,170
Greenlee,008 DUNCAN,County Assessor,,IND,"REED, DOUG",194,63,3,128
Greenlee,001 EAGLE,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL YES,10,1,0,9
Greenlee,002 BLUE,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL YES,20,6,0,14
Greenlee,003 CLIFTON 1,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL YES,528,160,3,365
Greenlee,004 CLIFTON 2,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL YES,307,58,1,248
Greenlee,005 MORENCI,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL YES,649,261,9,379
Greenlee,006 EAST PLANTSITE,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL YES,153,76,0,77
Greenlee,007 YORK/SHELDON,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL YES,424,117,1,306
Greenlee,008 DUNCAN,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL YES,529,151,7,371
Greenlee,001 EAGLE,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL NO,1,0,0,1
Greenlee,002 BLUE,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL NO,0,0,0,0
Greenlee,003 CLIFTON 1,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL NO,137,39,0,98
Greenlee,004 CLIFTON 2,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL NO,84,10,0,74
Greenlee,005 MORENCI,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL NO,164,50,2,112
Greenlee,006 EAST PLANTSITE,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL NO,35,10,0,25
Greenlee,007 YORK/SHELDON,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL NO,88,17,0,71
Greenlee,008 DUNCAN,"Supr Ct Retn/BRUTINEL,ROBERT",,,BRUTINEL NO,123,39,2,82
Greenlee,001 EAGLE,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD YES,9,1,0,8
Greenlee,002 BLUE,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD YES,19,6,0,13
Greenlee,003 CLIFTON 1,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD YES,515,160,3,352
Greenlee,004 CLIFTON 2,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD YES,290,57,1,232
Greenlee,005 MORENCI,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD YES,638,257,9,372
Greenlee,006 EAST PLANTSITE,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD YES,150,75,0,75
Greenlee,007 YORK/SHELDON,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD YES,409,113,1,295
Greenlee,008 DUNCAN,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD YES,520,152,6,362
Greenlee,001 EAGLE,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD NO,1,0,0,1
Greenlee,002 BLUE,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD NO,1,0,0,1
Greenlee,003 CLIFTON 1,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD NO,139,39,0,100
Greenlee,004 CLIFTON 2,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD NO,96,10,0,86
Greenlee,005 MORENCI,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD NO,175,53,2,120
Greenlee,006 EAST PLANTSITE,"Supr Ct Retn/GOULD,ANDREW W.",,,GOULD NO,38,11,0,27
