county,votes,election_day,early_voting,provisional,party,office,district,candidate,precinct
Graham,1214,385,806,23,,Ballots Cast,,BALLOTS CAST,Thatcher #7
Graham,451,167,282,2,,Ballots Cast,,BALLOTS CAST,Central #8
Graham,1615,643,943,29,,Ballots Cast,,BALLOTS CAST,Pima #9
Graham,195,75,120,0,,Ballots Cast,,BALLOTS CAST,Ft Thomas #10
Graham,714,562,150,2,,Ballots Cast,,BALLOTS CAST,Bylas #11
Graham,44,2,42,0,,Ballots Cast,,BALLOTS CAST,Klondyke #12
Graham,121,51,67,3,,Ballots Cast,,BALLOTS CAST,Bonita #13
Graham,245,81,161,3,,Ballots Cast,,BALLOTS CAST,Thunderbird #14
Graham,1079,270,793,16,,Ballots Cast,,BALLOTS CAST,Safford #15
Graham,421,350,71,0,,Ballots Cast,,BALLOTS CAST,Peridot #16
Graham,156,41,113,2,,Ballots Cast,,BALLOTS CAST,Cactus #17
Graham,847,292,544,11,,Ballots Cast,,BALLOTS CAST,Jackson #18
Graham,783,236,534,13,,Ballots Cast,,BALLOTS CAST,Desert Hills #19
Graham,517,178,331,8,,Ballots Cast,,BALLOTS CAST,Artesia #20
Graham,65,14,51,0,,Ballots Cast,,BALLOTS CAST,Quatro Cerros #21
Graham,21,4,17,0,,Ballots Cast,,BALLOTS CAST,Gila River #22
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Solomon #1
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Safford #2
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Safford #3
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Layton #4
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Layton #5
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Thatcher #6
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Thatcher #7
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Central #8
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Pima #9
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Ft Thomas #10
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Bylas #11
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Klondyke #12
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Bonita #13
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Thunderbird #14
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Safford #15
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Peridot #16
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Cactus #17
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Jackson #18
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Desert Hills #19
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Artesia #20
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Quatro Cerros #21
Graham,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,Gila River #22
Graham,428,141,285,2,REP,President,,"TRUMP, PENCE",Solomon #1
Graham,565,205,344,16,REP,President,,"TRUMP, PENCE",Safford #2
Graham,334,87,244,3,REP,President,,"TRUMP, PENCE",Safford #3
Graham,207,72,133,2,REP,President,,"TRUMP, PENCE",Layton #4
Graham,587,174,403,10,REP,President,,"TRUMP, PENCE",Layton #5
Graham,451,160,285,6,REP,President,,"TRUMP, PENCE",Thatcher #6
Graham,847,289,541,17,REP,President,,"TRUMP, PENCE",Thatcher #7
Graham,374,143,230,1,REP,President,,"TRUMP, PENCE",Central #8
Graham,1239,509,706,24,REP,President,,"TRUMP, PENCE",Pima #9
Graham,159,68,91,0,REP,President,,"TRUMP, PENCE",Ft Thomas #10
Graham,42,27,14,1,REP,President,,"TRUMP, PENCE",Bylas #11
Graham,28,1,27,0,REP,President,,"TRUMP, PENCE",Klondyke #12
Graham,105,44,58,3,REP,President,,"TRUMP, PENCE",Bonita #13
Graham,186,55,128,3,REP,President,,"TRUMP, PENCE",Thunderbird #14
Graham,620,163,447,10,REP,President,,"TRUMP, PENCE",Safford #15
Graham,40,31,9,0,REP,President,,"TRUMP, PENCE",Peridot #16
Graham,109,33,74,2,REP,President,,"TRUMP, PENCE",Cactus #17
Graham,635,231,394,10,REP,President,,"TRUMP, PENCE",Jackson #18
Graham,606,202,394,10,REP,President,,"TRUMP, PENCE",Desert Hills #19
Graham,400,146,248,6,REP,President,,"TRUMP, PENCE",Artesia #20
Graham,52,12,40,0,REP,President,,"TRUMP, PENCE",Quatro Cerros #21
Graham,11,3,8,0,REP,President,,"TRUMP, PENCE",Gila River #22
Graham,205,61,142,2,DEM,President,,"CLINTON, KAINE",Solomon #1
Graham,302,85,212,5,DEM,President,,"CLINTON, KAINE",Safford #2
Graham,113,28,84,1,DEM,President,,"CLINTON, KAINE",Safford #3
Graham,136,22,113,1,DEM,President,,"CLINTON, KAINE",Layton #4
Graham,248,65,180,3,DEM,President,,"CLINTON, KAINE",Layton #5
Graham,61,15,45,1,DEM,President,,"CLINTON, KAINE",Thatcher #6
Graham,223,52,168,3,DEM,President,,"CLINTON, KAINE",Thatcher #7
Graham,33,8,25,0,DEM,President,,"CLINTON, KAINE",Central #8
Graham,225,83,138,4,DEM,President,,"CLINTON, KAINE",Pima #9
Graham,22,5,17,0,DEM,President,,"CLINTON, KAINE",Ft Thomas #10
Graham,605,491,113,1,DEM,President,,"CLINTON, KAINE",Bylas #11
Graham,15,1,14,0,DEM,President,,"CLINTON, KAINE",Klondyke #12
Graham,13,6,7,0,DEM,President,,"CLINTON, KAINE",Bonita #13
Graham,40,18,22,0,DEM,President,,"CLINTON, KAINE",Thunderbird #14
Graham,349,75,270,4,DEM,President,,"CLINTON, KAINE",Safford #15
Graham,349,291,58,0,DEM,President,,"CLINTON, KAINE",Peridot #16
Graham,37,5,32,0,DEM,President,,"CLINTON, KAINE",Cactus #17
Graham,117,32,85,0,DEM,President,,"CLINTON, KAINE",Jackson #18
Graham,108,21,86,1,DEM,President,,"CLINTON, KAINE",Desert Hills #19
Graham,80,24,55,1,DEM,President,,"CLINTON, KAINE",Artesia #20
Graham,10,1,9,0,DEM,President,,"CLINTON, KAINE",Quatro Cerros #21
Graham,10,1,9,0,DEM,President,,"CLINTON, KAINE",Gila River #22
Graham,29,12,16,1,LBT,President,,"JOHNSON, WELD",Solomon #1
Graham,37,17,20,0,LBT,President,,"JOHNSON, WELD",Safford #2
Graham,23,5,18,0,LBT,President,,"JOHNSON, WELD",Safford #3
Graham,19,4,15,0,LBT,President,,"JOHNSON, WELD",Layton #4
Graham,43,14,28,1,LBT,President,,"JOHNSON, WELD",Layton #5
Graham,27,6,20,1,LBT,President,,"JOHNSON, WELD",Thatcher #6
Graham,56,19,36,1,LBT,President,,"JOHNSON, WELD",Thatcher #7
Graham,17,7,10,0,LBT,President,,"JOHNSON, WELD",Central #8
Graham,47,19,28,0,LBT,President,,"JOHNSON, WELD",Pima #9
Graham,5,0,5,0,LBT,President,,"JOHNSON, WELD",Ft Thomas #10
Graham,18,11,7,0,LBT,President,,"JOHNSON, WELD",Bylas #11
Graham,1,0,1,0,LBT,President,,"JOHNSON, WELD",Klondyke #12
Graham,2,1,1,0,LBT,President,,"JOHNSON, WELD",Bonita #13
Graham,12,5,7,0,LBT,President,,"JOHNSON, WELD",Thunderbird #14
Graham,60,19,39,2,LBT,President,,"JOHNSON, WELD",Safford #15
Graham,8,8,0,0,LBT,President,,"JOHNSON, WELD",Peridot #16
Graham,6,2,4,0,LBT,President,,"JOHNSON, WELD",Cactus #17
Graham,38,13,24,1,LBT,President,,"JOHNSON, WELD",Jackson #18
Graham,26,4,20,2,LBT,President,,"JOHNSON, WELD",Desert Hills #19
Graham,21,6,15,0,LBT,President,,"JOHNSON, WELD",Artesia #20
Graham,2,1,1,0,LBT,President,,"JOHNSON, WELD",Quatro Cerros #21
Graham,0,0,0,0,LBT,President,,"JOHNSON, WELD",Gila River #22
Graham,5,2,3,0,GRN,President,,"STEIN, BARAKA",Solomon #1
Graham,12,1,11,0,GRN,President,,"STEIN, BARAKA",Safford #2
Graham,3,1,2,0,GRN,President,,"STEIN, BARAKA",Safford #3
Graham,4,3,1,0,GRN,President,,"STEIN, BARAKA",Layton #4
Graham,10,3,7,0,GRN,President,,"STEIN, BARAKA",Layton #5
Graham,3,1,2,0,GRN,President,,"STEIN, BARAKA",Thatcher #6
Graham,10,3,6,1,GRN,President,,"STEIN, BARAKA",Thatcher #7
Graham,3,2,1,0,GRN,President,,"STEIN, BARAKA",Central #8
Graham,16,6,10,0,GRN,President,,"STEIN, BARAKA",Pima #9
Graham,2,0,2,0,GRN,President,,"STEIN, BARAKA",Ft Thomas #10
Graham,6,5,1,0,GRN,President,,"STEIN, BARAKA",Bylas #11
Graham,0,0,0,0,GRN,President,,"STEIN, BARAKA",Klondyke #12
Graham,0,0,0,0,GRN,President,,"STEIN, BARAKA",Bonita #13
Graham,1,1,0,0,GRN,President,,"STEIN, BARAKA",Thunderbird #14
Graham,13,4,9,0,GRN,President,,"STEIN, BARAKA",Safford #15
Graham,8,6,2,0,GRN,President,,"STEIN, BARAKA",Peridot #16
Graham,1,1,0,0,GRN,President,,"STEIN, BARAKA",Cactus #17
Graham,8,4,4,0,GRN,President,,"STEIN, BARAKA",Jackson #18
Graham,8,2,6,0,GRN,President,,"STEIN, BARAKA",Desert Hills #19
Graham,3,2,1,0,GRN,President,,"STEIN, BARAKA",Artesia #20
Graham,0,0,0,0,GRN,President,,"STEIN, BARAKA",Quatro Cerros #21
Graham,0,0,0,0,GRN,President,,"STEIN, BARAKA",Gila River #22
Graham,16,3,13,0,NON,President,,WRITE-IN,Solomon #1
Graham,17,9,8,0,NON,President,,WRITE-IN,Safford #2
Graham,6,1,5,0,NON,President,,WRITE-IN,Safford #3
Graham,12,1,11,0,NON,President,,WRITE-IN,Layton #4
Graham,25,8,16,1,NON,President,,WRITE-IN,Layton #5
Graham,32,12,20,0,NON,President,,WRITE-IN,Thatcher #6
Graham,50,14,35,1,NON,President,,WRITE-IN,Thatcher #7
Graham,18,6,11,1,NON,President,,WRITE-IN,Central #8
Graham,53,18,34,1,NON,President,,WRITE-IN,Pima #9
Graham,1,1,0,0,NON,President,,WRITE-IN,Ft Thomas #10
Graham,19,15,4,0,NON,President,,WRITE-IN,Bylas #11
Graham,0,0,0,0,NON,President,,WRITE-IN,Klondyke #12
Graham,0,0,0,0,NON,President,,WRITE-IN,Bonita #13
Graham,4,1,3,0,NON,President,,WRITE-IN,Thunderbird #14
Graham,13,4,9,0,NON,President,,WRITE-IN,Safford #15
Graham,3,2,1,0,NON,President,,WRITE-IN,Peridot #16
Graham,3,0,3,0,NON,President,,WRITE-IN,Cactus #17
Graham,37,8,29,0,NON,President,,WRITE-IN,Jackson #18
Graham,21,4,17,0,NON,President,,WRITE-IN,Desert Hills #19
Graham,11,0,10,1,NON,President,,WRITE-IN,Artesia #20
Graham,1,0,1,0,NON,President,,WRITE-IN,Quatro Cerros #21
Graham,0,0,0,0,NON,President,,WRITE-IN,Gila River #22
Graham,1,1,0,0,,President,,OVER VOTES,Solomon #1
Graham,6,0,6,0,,President,,OVER VOTES,Safford #2
Graham,1,0,1,0,,President,,OVER VOTES,Safford #3
Graham,0,0,0,0,,President,,OVER VOTES,Layton #4
Graham,6,0,6,0,,President,,OVER VOTES,Layton #5
Graham,3,1,2,0,,President,,OVER VOTES,Thatcher #6
Graham,3,1,2,0,,President,,OVER VOTES,Thatcher #7
Graham,1,1,0,0,,President,,OVER VOTES,Central #8
Graham,3,1,2,0,,President,,OVER VOTES,Pima #9
Graham,0,0,0,0,,President,,OVER VOTES,Ft Thomas #10
Graham,6,3,3,0,,President,,OVER VOTES,Bylas #11
Graham,0,0,0,0,,President,,OVER VOTES,Klondyke #12
Graham,0,0,0,0,,President,,OVER VOTES,Bonita #13
Graham,0,0,0,0,,President,,OVER VOTES,Thunderbird #14
Graham,5,1,4,0,,President,,OVER VOTES,Safford #15
Graham,5,5,0,0,,President,,OVER VOTES,Peridot #16
Graham,0,0,0,0,,President,,OVER VOTES,Cactus #17
Graham,2,0,2,0,,President,,OVER VOTES,Jackson #18
Graham,3,0,3,0,,President,,OVER VOTES,Desert Hills #19
Graham,2,0,2,0,,President,,OVER VOTES,Artesia #20
Graham,0,0,0,0,,President,,OVER VOTES,Quatro Cerros #21
Graham,0,0,0,0,,President,,OVER VOTES,Gila River #22
Graham,21,6,15,0,,President,,UNDER VOTES,Solomon #1
Graham,14,4,9,1,,President,,UNDER VOTES,Safford #2
Graham,9,0,9,0,,President,,UNDER VOTES,Safford #3
Graham,8,1,7,0,,President,,UNDER VOTES,Layton #4
Graham,11,3,8,0,,President,,UNDER VOTES,Layton #5
Graham,7,2,5,0,,President,,UNDER VOTES,Thatcher #6
Graham,25,7,18,0,,President,,UNDER VOTES,Thatcher #7
Graham,5,0,5,0,,President,,UNDER VOTES,Central #8
Graham,32,7,25,0,,President,,UNDER VOTES,Pima #9
Graham,6,1,5,0,,President,,UNDER VOTES,Ft Thomas #10
Graham,18,10,8,0,,President,,UNDER VOTES,Bylas #11
Graham,0,0,0,0,,President,,UNDER VOTES,Klondyke #12
Graham,1,0,1,0,,President,,UNDER VOTES,Bonita #13
Graham,2,1,1,0,,President,,UNDER VOTES,Thunderbird #14
Graham,19,4,15,0,,President,,UNDER VOTES,Safford #15
Graham,8,7,1,0,,President,,UNDER VOTES,Peridot #16
Graham,0,0,0,0,,President,,UNDER VOTES,Cactus #17
Graham,10,4,6,0,,President,,UNDER VOTES,Jackson #18
Graham,11,3,8,0,,President,,UNDER VOTES,Desert Hills #19
Graham,0,0,0,0,,President,,UNDER VOTES,Artesia #20
Graham,0,0,0,0,,President,,UNDER VOTES,Quatro Cerros #21
Graham,0,0,0,0,,President,,UNDER VOTES,Gila River #22
Graham,394,128,264,2,REP,U.S. Senate,,"MCCAIN, JOHN",Solomon #1
Graham,558,211,331,16,REP,U.S. Senate,,"MCCAIN, JOHN",Safford #2
Graham,319,81,235,3,REP,U.S. Senate,,"MCCAIN, JOHN",Safford #3
Graham,226,62,162,2,REP,U.S. Senate,,"MCCAIN, JOHN",Layton #4
Graham,590,169,411,10,REP,U.S. Senate,,"MCCAIN, JOHN",Layton #5
Graham,442,158,277,7,REP,U.S. Senate,,"MCCAIN, JOHN",Thatcher #6
Graham,837,281,538,18,REP,U.S. Senate,,"MCCAIN, JOHN",Thatcher #7
Graham,370,134,234,2,REP,U.S. Senate,,"MCCAIN, JOHN",Central #8
Graham,1122,464,639,19,REP,U.S. Senate,,"MCCAIN, JOHN",Pima #9
Graham,131,54,77,0,REP,U.S. Senate,,"MCCAIN, JOHN",Ft Thomas #10
Graham,133,107,25,1,REP,U.S. Senate,,"MCCAIN, JOHN",Bylas #11
Graham,19,1,18,0,REP,U.S. Senate,,"MCCAIN, JOHN",Klondyke #12
Graham,90,42,45,3,REP,U.S. Senate,,"MCCAIN, JOHN",Bonita #13
Graham,159,51,105,3,REP,U.S. Senate,,"MCCAIN, JOHN",Thunderbird #14
Graham,633,165,457,11,REP,U.S. Senate,,"MCCAIN, JOHN",Safford #15
Graham,75,66,9,0,REP,U.S. Senate,,"MCCAIN, JOHN",Peridot #16
Graham,102,28,72,2,REP,U.S. Senate,,"MCCAIN, JOHN",Cactus #17
Graham,633,228,394,11,REP,U.S. Senate,,"MCCAIN, JOHN",Jackson #18
Graham,508,159,340,9,REP,U.S. Senate,,"MCCAIN, JOHN",Desert Hills #19
Graham,341,126,210,5,REP,U.S. Senate,,"MCCAIN, JOHN",Artesia #20
Graham,37,6,31,0,REP,U.S. Senate,,"MCCAIN, JOHN",Quatro Cerros #21
Graham,9,3,6,0,REP,U.S. Senate,,"MCCAIN, JOHN",Gila River #22
Graham,217,61,153,3,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Solomon #1
Graham,303,89,211,3,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Safford #2
Graham,113,31,81,1,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Safford #3
Graham,120,26,93,1,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Layton #4
Graham,246,73,171,2,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Layton #5
Graham,66,17,49,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Thatcher #6
Graham,247,70,172,5,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Thatcher #7
Graham,48,20,28,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Central #8
Graham,258,107,146,5,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Pima #9
Graham,26,8,18,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Ft Thomas #10
Graham,503,395,107,1,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Bylas #11
Graham,21,1,20,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Klondyke #12
Graham,17,8,9,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Bonita #13
Graham,49,21,28,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Thunderbird #14
Graham,318,76,237,5,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Safford #15
Graham,290,246,44,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Peridot #16
Graham,36,11,25,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Cactus #17
Graham,138,40,98,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Jackson #18
Graham,157,37,119,1,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Desert Hills #19
Graham,85,23,61,1,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Artesia #20
Graham,14,5,9,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Quatro Cerros #21
Graham,8,1,7,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Gila River #22
Graham,52,25,27,0,GRN,U.S. Senate,,"SWING, GARY",Solomon #1
Graham,51,12,37,2,GRN,U.S. Senate,,"SWING, GARY",Safford #2
Graham,28,6,22,0,GRN,U.S. Senate,,"SWING, GARY",Safford #3
Graham,21,9,12,0,GRN,U.S. Senate,,"SWING, GARY",Layton #4
Graham,54,11,40,3,GRN,U.S. Senate,,"SWING, GARY",Layton #5
Graham,43,16,26,1,GRN,U.S. Senate,,"SWING, GARY",Thatcher #6
Graham,78,24,54,0,GRN,U.S. Senate,,"SWING, GARY",Thatcher #7
Graham,18,10,8,0,GRN,U.S. Senate,,"SWING, GARY",Central #8
Graham,122,36,83,3,GRN,U.S. Senate,,"SWING, GARY",Pima #9
Graham,24,9,15,0,GRN,U.S. Senate,,"SWING, GARY",Ft Thomas #10
Graham,46,36,10,0,GRN,U.S. Senate,,"SWING, GARY",Bylas #11
Graham,2,0,2,0,GRN,U.S. Senate,,"SWING, GARY",Klondyke #12
Graham,3,1,2,0,GRN,U.S. Senate,,"SWING, GARY",Bonita #13
Graham,11,3,8,0,GRN,U.S. Senate,,"SWING, GARY",Thunderbird #14
Graham,68,24,44,0,GRN,U.S. Senate,,"SWING, GARY",Safford #15
Graham,47,31,16,0,GRN,U.S. Senate,,"SWING, GARY",Peridot #16
Graham,10,2,8,0,GRN,U.S. Senate,,"SWING, GARY",Cactus #17
Graham,44,16,28,0,GRN,U.S. Senate,,"SWING, GARY",Jackson #18
Graham,72,22,49,1,GRN,U.S. Senate,,"SWING, GARY",Desert Hills #19
Graham,62,20,40,2,GRN,U.S. Senate,,"SWING, GARY",Artesia #20
Graham,12,3,9,0,GRN,U.S. Senate,,"SWING, GARY",Quatro Cerros #21
Graham,3,0,3,0,GRN,U.S. Senate,,"SWING, GARY",Gila River #22
Graham,10,4,6,0,NON,U.S. Senate,,WRITE-IN,Solomon #1
Graham,11,3,8,0,NON,U.S. Senate,,WRITE-IN,Safford #2
Graham,4,0,4,0,NON,U.S. Senate,,WRITE-IN,Safford #3
Graham,2,1,1,0,NON,U.S. Senate,,WRITE-IN,Layton #4
Graham,6,5,1,0,NON,U.S. Senate,,WRITE-IN,Layton #5
Graham,7,2,5,0,NON,U.S. Senate,,WRITE-IN,Thatcher #6
Graham,8,1,7,0,NON,U.S. Senate,,WRITE-IN,Thatcher #7
Graham,1,0,1,0,NON,U.S. Senate,,WRITE-IN,Central #8
Graham,26,7,18,1,NON,U.S. Senate,,WRITE-IN,Pima #9
Graham,3,1,2,0,NON,U.S. Senate,,WRITE-IN,Ft Thomas #10
Graham,1,1,0,0,NON,U.S. Senate,,WRITE-IN,Bylas #11
Graham,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Klondyke #12
Graham,4,0,4,0,NON,U.S. Senate,,WRITE-IN,Bonita #13
Graham,3,3,0,0,NON,U.S. Senate,,WRITE-IN,Thunderbird #14
Graham,5,0,5,0,NON,U.S. Senate,,WRITE-IN,Safford #15
Graham,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Peridot #16
Graham,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Cactus #17
Graham,2,1,1,0,NON,U.S. Senate,,WRITE-IN,Jackson #18
Graham,6,5,1,0,NON,U.S. Senate,,WRITE-IN,Desert Hills #19
Graham,8,3,5,0,NON,U.S. Senate,,WRITE-IN,Artesia #20
Graham,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Quatro Cerros #21
Graham,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Gila River #22
Graham,1,0,1,0,,U.S. Senate,,OVER VOTES,Solomon #1
Graham,3,1,2,0,,U.S. Senate,,OVER VOTES,Safford #2
Graham,0,0,0,0,,U.S. Senate,,OVER VOTES,Safford #3
Graham,0,0,0,0,,U.S. Senate,,OVER VOTES,Layton #4
Graham,1,0,1,0,,U.S. Senate,,OVER VOTES,Layton #5
Graham,1,0,1,0,,U.S. Senate,,OVER VOTES,Thatcher #6
Graham,0,0,0,0,,U.S. Senate,,OVER VOTES,Thatcher #7
Graham,0,0,0,0,,U.S. Senate,,OVER VOTES,Central #8
Graham,6,2,4,0,,U.S. Senate,,OVER VOTES,Pima #9
Graham,0,0,0,0,,U.S. Senate,,OVER VOTES,Ft Thomas #10
Graham,0,0,0,0,,U.S. Senate,,OVER VOTES,Bylas #11
Graham,0,0,0,0,,U.S. Senate,,OVER VOTES,Klondyke #12
Graham,0,0,0,0,,U.S. Senate,,OVER VOTES,Bonita #13
Graham,1,0,1,0,,U.S. Senate,,OVER VOTES,Thunderbird #14
Graham,1,0,1,0,,U.S. Senate,,OVER VOTES,Safford #15
Graham,0,0,0,0,,U.S. Senate,,OVER VOTES,Peridot #16
Graham,0,0,0,0,,U.S. Senate,,OVER VOTES,Cactus #17
Graham,1,0,1,0,,U.S. Senate,,OVER VOTES,Jackson #18
Graham,0,0,0,0,,U.S. Senate,,OVER VOTES,Desert Hills #19
Graham,0,0,0,0,,U.S. Senate,,OVER VOTES,Artesia #20
Graham,0,0,0,0,,U.S. Senate,,OVER VOTES,Quatro Cerros #21
Graham,0,0,0,0,,U.S. Senate,,OVER VOTES,Gila River #22
Graham,31,8,23,0,,U.S. Senate,,UNDER VOTES,Solomon #1
Graham,27,5,21,1,,U.S. Senate,,UNDER VOTES,Safford #2
Graham,25,4,21,0,,U.S. Senate,,UNDER VOTES,Safford #3
Graham,17,5,12,0,,U.S. Senate,,UNDER VOTES,Layton #4
Graham,33,9,24,0,,U.S. Senate,,UNDER VOTES,Layton #5
Graham,25,4,21,0,,U.S. Senate,,UNDER VOTES,Thatcher #6
Graham,44,9,35,0,,U.S. Senate,,UNDER VOTES,Thatcher #7
Graham,14,3,11,0,,U.S. Senate,,UNDER VOTES,Central #8
Graham,81,27,53,1,,U.S. Senate,,UNDER VOTES,Pima #9
Graham,11,3,8,0,,U.S. Senate,,UNDER VOTES,Ft Thomas #10
Graham,31,23,8,0,,U.S. Senate,,UNDER VOTES,Bylas #11
Graham,2,0,2,0,,U.S. Senate,,UNDER VOTES,Klondyke #12
Graham,7,0,7,0,,U.S. Senate,,UNDER VOTES,Bonita #13
Graham,22,3,19,0,,U.S. Senate,,UNDER VOTES,Thunderbird #14
Graham,54,5,49,0,,U.S. Senate,,UNDER VOTES,Safford #15
Graham,9,7,2,0,,U.S. Senate,,UNDER VOTES,Peridot #16
Graham,8,0,8,0,,U.S. Senate,,UNDER VOTES,Cactus #17
Graham,29,7,22,0,,U.S. Senate,,UNDER VOTES,Jackson #18
Graham,40,13,25,2,,U.S. Senate,,UNDER VOTES,Desert Hills #19
Graham,21,6,15,0,,U.S. Senate,,UNDER VOTES,Artesia #20
Graham,2,0,2,0,,U.S. Senate,,UNDER VOTES,Quatro Cerros #21
Graham,1,0,1,0,,U.S. Senate,,UNDER VOTES,Gila River #22
Graham,357,118,235,4,REP,U.S. House,1,"BABEU, PAUL",Solomon #1
Graham,464,162,290,12,REP,U.S. House,1,"BABEU, PAUL",Safford #2
Graham,285,72,210,3,REP,U.S. House,1,"BABEU, PAUL",Safford #3
Graham,178,59,117,2,REP,U.S. House,1,"BABEU, PAUL",Layton #4
Graham,491,145,337,9,REP,U.S. House,1,"BABEU, PAUL",Layton #5
