contest,choice,precinct_id,vote_total,polling_place_votes,early_votes,provisional_votes,polling_place_votes_ds200,early_votes_ds200,party_name,contest_name,choice_name,precinct_designation,precinct_name,subjurisdiction,votes_allowed,referendum_flag
000,00,000,000049,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,CORNFIELDS,,0,
000,00,000,000091,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,COTTONWOOD,,0,
000,00,000,000344,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,CORONADO,,0,
000,00,000,000126,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,DENNEHOTSO,,0,
000,00,000,000615,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,EAGAR,,0,
000,00,001,000420,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,FLAT TOP,,0,
000,00,001,000363,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,1,FT. DEFIANCE,,0,
000,00,001,000061,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,2,GANADO NORTH,,0,
000,00,001,000112,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,2,GANADO SOUTH,,0,
000,00,001,000072,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,2,GREER,,0,
000,00,001,000117,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,2,HOUCK,,0,
000,00,001,000058,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,2,KINLICHEE,,0,
000,00,001,000097,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,KLAGETOH,,0,
000,00,001,000088,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,LUKACHUKAI,,0,
000,00,001,000067,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,LUPTON,,0,
000,00,002,000017,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,MCNARY,,0,
000,00,002,000095,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,3,MANY FARMS,,0,
000,00,002,000038,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,MEXICAN WATER,,0,
000,00,002,000081,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,NAZLINI,,0,
000,00,002,000140,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,NUTRIOSO,,0,
000,00,002,000033,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,OAK SPRINGS,,0,
000,00,002,000206,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,4,PUERCO EAST & 49 PUERCO W,S,0,
000,00,002,000069,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,RED MESA,,0,
000,00,002,000173,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,RED VALLEY,,0,
000,00,002,000086,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,ROCK POINT,,0,
000,00,003,000047,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,ROUGH ROCK,,0,
000,00,003,000054,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,ROUND ROCK,,0,
000,00,003,000345,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,5,ROUND VALLEY,,0,
000,00,003,000458,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,6,ST. JOHNS,,0,
000,00,003,000207,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,6,ST. MICHAELS,,0,
000,00,003,000050,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,6,SAWMILL,,0,
000,00,003,000380,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,SPRINGERVILLE,,0,
000,00,003,000078,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,STEAMBOAT,,0,
000,00,003,000130,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,SWEETWATER,,0,
000,00,003,000037,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,7,TACHEE,,0,
000,00,004,000113,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,TEEC NOS POS,,0,
000,00,004,000652,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,VERNON,,0,
000,00,004,000081,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,WHEATFIELDS,,0,
000,00,004,000060,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,WILD RUINS,,0,
000,00,004,000204,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,8,WINDOW ROCK,,0,
000,00,000,000077,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,0,ALPINE,,0,
000,00,000,002050,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,0,CANYON DE CHELLY,,0,
000,00,000,001014,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,0,CHINLE,,0,
000,00,000,000312,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,0,CONCHO,,0,
000,00,000,000547,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,CORNFIELDS,,0,
000,00,000,000858,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,COTTONWOOD,,0,
000,00,000,000228,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,CORONADO,,0,
000,00,000,000597,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,DENNEHOTSO,,0,
000,00,000,000215,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,EAGAR,,0,
000,00,001,000168,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,FLAT TOP,,0,
000,00,001,001718,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,1,FT. DEFIANCE,,0,
000,00,001,000517,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,GANADO NORTH,,0,
000,00,001,000818,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,GANADO SOUTH,,0,
000,00,001,000034,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,GREER,,0,
000,00,001,000768,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,HOUCK,,0,
000,00,001,000718,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,2,KINLICHEE,,0,
000,00,001,000595,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,KLAGETOH,,0,
000,00,001,001239,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,LUKACHUKAI,,0,
000,00,001,000486,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,LUPTON,,0,
000,00,002,000102,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,MCNARY,,0,
000,00,002,001125,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,3,MANY FARMS,,0,
000,00,002,000149,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,MEXICAN WATER,,0,
000,00,002,000713,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,NAZLINI,,0,
000,00,002,000066,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,NUTRIOSO,,0,
000,00,002,000349,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,OAK SPRINGS,,0,
000,00,002,000812,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,4,PUERCO EAST & 49 PUERCO W,S,0,
000,00,002,000231,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,RED MESA,,0,
000,00,002,000569,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,RED VALLEY,,0,
000,00,002,000868,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,ROCK POINT,,0,
000,00,003,000548,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,ROUGH ROCK,,0,
000,00,003,000660,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,ROUND ROCK,,0,
000,00,003,000133,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,5,ROUND VALLEY,,0,
000,00,003,000470,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,ST. JOHNS,,0,
000,00,003,001256,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,ST. MICHAELS,,0,
000,00,003,000511,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,6,SAWMILL,,0,
000,00,003,000270,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,SPRINGERVILLE,,0,
000,00,003,000968,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,STEAMBOAT,,0,
000,00,003,000495,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,SWEETWATER,,0,
000,00,003,000429,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,7,TACHEE,,0,
000,00,004,000585,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,TEEC NOS POS,,0,
000,00,004,000200,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,VERNON,,0,
000,00,004,001052,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,WHEATFIELDS,,0,
000,00,004,000519,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,WILD RUINS,,0,
000,00,004,001075,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,8,WINDOW ROCK,,0,
000,00,000,000000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,0,ALPINE,,0,
000,00,000,000004,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,0,CANYON DE CHELLY,,0,
000,00,000,000004,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,0,CHINLE,,0,
000,00,000,000027,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,0,CONCHO,,0,
000,00,000,000000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,1,CORNFIELDS,,0,
000,00,000,000004,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,1,COTTONWOOD,,0,
000,00,000,000002,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,1,CORONADO,,0,
000,00,000,000002,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,1,DENNEHOTSO,,0,
000,00,000,000004,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,1,EAGAR,,0,
000,00,001,000003,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,1,FLAT TOP,,0,
000,00,001,000009,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,1,FT. DEFIANCE,,0,
000,00,001,000001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,2,GANADO NORTH,,0,
000,00,001,000001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,2,GANADO SOUTH,,0,
000,00,001,000001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,2,GREER,,0,
000,00,001,000004,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,2,HOUCK,,0,
000,00,001,000000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,2,KINLICHEE,,0,
000,00,001,000001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,3,KLAGETOH,,0,
000,00,001,000002,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,3,LUKACHUKAI,,0,
000,00,001,000004,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,3,LUPTON,,0,
000,00,002,000000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,3,MCNARY,,0,
000,00,002,000010,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,3,MANY FARMS,,0,
000,00,002,000000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,4,MEXICAN WATER,,0,
000,00,002,000001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,4,NAZLINI,,0,
000,00,002,000003,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,4,NUTRIOSO,,0,
000,00,002,000001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,4,OAK SPRINGS,,0,
000,00,002,000001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,4,PUERCO EAST & 49 PUERCO W,S,0,
000,00,002,000001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,5,RED MESA,,0,
000,00,002,000002,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,5,RED VALLEY,,0,
000,00,002,000005,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,5,ROCK POINT,,0,
000,00,003,000001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,5,ROUGH ROCK,,0,
000,00,003,000001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,5,ROUND ROCK,,0,
000,00,003,000005,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,5,ROUND VALLEY,,0,
000,00,003,000008,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,6,ST. JOHNS,,0,
000,00,003,000003,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,6,ST. MICHAELS,,0,
000,00,003,000000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,6,SAWMILL,,0,
000,00,003,000007,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,7,SPRINGERVILLE,,0,
000,00,003,000004,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,7,STEAMBOAT,,0,
000,00,003,000001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,7,SWEETWATER,,0,
000,00,003,000002,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,7,TACHEE,,0,
000,00,004,000003,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,8,TEEC NOS POS,,0,
000,00,004,000005,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,8,VERNON,,0,
000,00,004,000002,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,8,WHEATFIELDS,,0,
000,00,004,000000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,8,WILD RUINS,,0,
000,00,004,000006,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARAN,REGISTERED VOTERS - LIBERTARAN,8,WINDOW ROCK,,0,
